,caloNum,a,a error,b,b error,chi2
0,1.0,-7.739893647162329e-05,0.00023848862767415744,0.7485498101293822,0.022205605675143007,1.409946276377813
1,2.0,-0.0006341676463717199,0.00022775163786911448,0.4220653101786768,0.021200872820244042,1.2203467463141984
2,3.0,-0.0002871555116393842,0.00020207277971761995,1.6967938027680027,0.018815238135615114,0.9463836926666692
3,4.0,-0.000692079607899904,0.00022408707144563352,1.067825885301956,0.020866937700902737,1.1540217554686758
4,5.0,-0.0007462436167857241,0.0002366434507621125,2.7740706574961465,0.022040521118395502,1.2247592637238112
5,6.0,-0.0007709810535019,0.0002082795663815445,1.7726593325811324,0.019397557416528377,0.993136055611456
6,7.0,-0.0003570850333575109,0.00024081586852396612,2.310372554899661,0.022424495857524738,1.3185632102407083
7,8.0,-0.0008758004927059261,0.0001894099457830817,1.1840339938305973,0.017641155969426205,0.8344397077292116
8,9.0,-0.00031176753053158303,0.00020653142483962952,0.5476852931705076,0.019236739517495372,0.8907683061842592
9,10.0,-0.0006260428030684963,0.00017144912336750044,0.847910142407245,0.01597027070064378,0.7027882038365807
10,11.0,-0.0004894979927683988,0.0001945002510570392,0.5990379228160325,0.018121197128131393,0.9281353011643688
11,12.0,-0.0004365028876231322,0.0002276619850028873,0.36570648901389596,0.021197105724857813,1.299051532487554
12,13.0,-0.0007560002747538446,0.00016167310838063117,0.8844441450736273,0.015050935240326335,0.7466868273708052
13,14.0,-0.0004684125475541273,0.00021980025399941718,0.8490771262335477,0.02046355796802369,1.1720379241868668
14,15.0,-0.0009229612434907825,0.00018099900006199898,1.0886633901225962,0.01685224623288488,0.7861462458050892
15,16.0,-0.0004593860007176299,0.00024265274155505724,0.7529045575838662,0.022591993887366935,1.3655160783370401
16,17.0,-0.0005004600223937834,0.00019899440266976976,1.5275085169893559,0.018531301857524614,0.9461706994310984
17,18.0,-0.0005662674401058985,0.0002282642010666737,1.6447479754273853,0.021249001118222376,1.2959691671558635
18,19.0,-0.0006668222364343002,0.00018399804150915085,0.3828882169211082,0.017126132094579204,0.9416968751386599
19,20.0,-0.0004659492766185341,0.00022484372439760813,0.9476142357059226,0.020929729559820427,1.1946361854330143
20,21.0,-0.0003310489601903619,0.00020145137428577125,1.1514819863023342,0.018749125236794537,0.9318879579699045
21,22.0,-0.00039027916973310316,0.00017726488732865768,1.6123593491594792,0.016509787383899275,0.7111085768874432
22,23.0,-0.0007003723373774321,0.00024444924414837664,0.8165248913036959,0.02275804594619427,1.4350246020197637
23,24.0,-0.0003983161593365064,0.00023412964035355807,1.2116455186086936,0.02179367444381605,1.260030046279603
