,caloNum,a,a error,b,b error,chi2
0,1.0,0.00564373442302438,0.00044486231475035395,-0.36736283381165946,0.0323334991873533,86.26577783517045
1,2.0,0.011230319883932888,0.0005262551851566151,-1.412677810399251,0.029046322945579017,126.511945416547
2,3.0,0.02306367244470463,0.0009943742617647272,-1.2254915685187768,0.04543528949818233,701.9003001284356
3,4.0,0.017727365283678197,0.0009043576839731053,-1.3553365807491604,0.05224956016208184,476.27321922083246
4,5.0,0.009712812300097986,0.00040623056046924224,1.009569846580479,0.019524562279253296,106.54701025611705
5,6.0,0.036280992294915076,0.0014613940753617238,-2.5104701788889283,0.04834745395289372,1644.0005955394363
6,7.0,0.007656094341107561,0.0004097573197236083,0.8636288102378517,0.02516516273813749,89.67545755686024
7,8.0,0.00905814873250369,0.000492352106154779,-0.39867073890048244,0.030716056774250985,130.02975213490825
8,9.0,0.005888904054210589,0.00041296761743928983,-0.5915548525237997,0.028832052639401508,67.14036270934358
9,10.0,0.00538906202081851,0.0004157596148257722,-0.30511846148546357,0.029591109104426427,75.71184189621565
10,11.0,0.005942566734252007,0.00047969313042199303,-0.5420600459422396,0.034386301655398355,101.16217389207263
11,12.0,0.005235845123939711,0.00045374946483705945,-0.6241247728711551,0.03293420428436328,89.87057096037691
12,13.0,0.003757182339862536,0.0003340863885481751,0.08758310255328582,0.02429304071222232,55.45779901465188
13,14.0,0.005464671289619153,0.0004639931129110745,-0.2136502115257951,0.03340330470480445,93.12648476667798
14,15.0,0.00527280851165058,0.0004442719014035339,0.021282987316213614,0.031977690233348545,85.00392693351628
15,16.0,0.00520070212739337,0.00044527205643498004,-0.2543211133535371,0.032267390872171293,81.15595700932137
16,17.0,0.004696932519907651,0.0002628093907603609,0.5511545065067335,0.015334045508971219,41.049628942843306
17,18.0,0.006396835589149416,0.0005008687299427021,0.5534070188976097,0.03557581349568222,114.79251418471473
18,19.0,0.0031145835318376175,0.0002677844580127084,-0.2984310498560589,0.019448594625021437,35.101724887528306
19,20.0,0.005682999517932245,0.0004909728574995451,-0.13944019010779996,0.03555635401049123,100.88433247763979
20,21.0,0.014072636719745225,0.0007477446871107406,-0.8435173854595107,0.043731643129659575,321.54927012500576
21,22.0,0.01237741439988397,0.0009162681397491797,-0.14404135157204592,0.06289930342259559,375.9256029651374
22,23.0,0.007054138174067732,0.00048409468300926147,-0.48744146247621883,0.03364952795999355,109.29356077844649
23,24.0,0.005719005066228814,0.0004613744087919031,0.07668311956149551,0.0335192733278621,86.19859111754748
