,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-2.6452073138089927,0.003531435001878179,22.791632812012537,0.0024971016371475884,519.4585262376064,0.11382604721628639,41653207.0,22.791632812012537,0.0024971016371475884
1,10,6.227570384230825,-1.9971031884971873,0.01442896090100377,25.04651085526048,0.010202816098575321,627.327706022681,0.5110898883343864,3013175.0,25.04651085526048,0.010202816098575321
2,20,6.858233946579061,-1.7003310909489424,0.016577904418540908,25.995301234740545,0.011722348632212706,675.7556862849033,0.6094519677460362,2458841.0,25.995301234740545,0.011722348632212706
3,30,7.488897508927296,-1.271917610436261,0.01967470635257267,27.276204259548635,0.01391211827975818,743.991318808619,0.7589395597633689,1921991.0,27.276204259548635,0.01391211827975818
4,40,8.119561071275532,-0.6924002456318098,0.023629687508309852,28.844048241669707,0.01670871227444495,831.9791189677693,0.9638938058005379,1490035.0,28.844048241669707,0.01670871227444495
5,50,8.750224633623768,-0.14896651165536115,0.027973657217617624,30.463492521760262,0.019780362713165432,928.0243766233434,1.2051578631804414,1185935.0,30.463492521760262,0.019780362713165432
6,60,9.380888195972004,0.37228390201611583,0.03138507776745405,31.656188058411022,0.02219260131743391,1002.1142423894846,1.405066321620056,1017351.0,31.656188058411022,0.02219260131743391
7,70,10.01155175832024,0.6474099890384778,0.03278586466407241,32.13404463772835,0.023183107231030013,1032.596824779518,1.4899340052063224,960633.0,32.13404463772835,0.023183107231030013
8,80,10.642215320668475,0.7344358275323607,0.03309075015116317,32.15980014912083,0.023398693826437243,1034.252745631392,1.5049946344173781,944525.0,32.15980014912083,0.023398693826437243
9,90,11.27287888301671,0.8805845993136266,0.03325584573893532,32.178033950268244,0.023515434036094917,1035.4258689046158,1.5133608695375114,936231.0,32.178033950268244,0.023515434036094917
10,100,11.903542445364947,0.9689899873626883,0.033435177871496725,32.17134830218101,0.023642241003113726,1034.995651580245,1.5212055399105542,925830.0,32.17134830218101,0.023642241003113726
11,110,12.534206007713182,1.0565102630663668,0.0335696875102723,32.150245479653044,0.02373735368082689,1033.638284401951,1.5263234957518608,917221.0,32.150245479653044,0.02373735368082689
12,120,13.164869570061418,1.017525534861498,0.03375748302788236,32.173661858525044,0.0238701451648054,1035.1445173867091,1.5359799580927112,908366.0,32.173661858525044,0.0238701451648054
13,130,13.795533132409654,1.0804858364403958,0.03398254354447428,32.23082578784606,0.0240292869822649,1038.8261309664822,1.5489675250630741,899562.0,32.23082578784606,0.0240292869822649
14,140,14.42619669475789,1.1466730689000977,0.0341843184993802,32.23624734921481,0.024171963421152486,1039.1756431597587,1.5584267835208883,889273.0,32.23624734921481,0.024171963421152486
15,150,15.056860257106125,1.2805376953930792,0.034344568195059925,32.21493035570893,0.024285277067650695,1037.8017378231768,1.5646970188069247,879829.0,32.21493035570893,0.024285277067650695
16,160,15.687523819454361,1.3392593424038048,0.03447020409617843,32.20869383473468,0.024374115065292072,1037.3999585396757,1.5701168192611727,873089.0,32.20869383473468,0.024374115065292072
17,170,16.318187381802595,1.3591254878690333,0.03470723071119332,32.20754339018332,0.024541718192090795,1037.325851230541,1.580856907082831,861143.0,32.20754339018332,0.024541718192090795
18,180,16.94885094415083,1.3977627005057849,0.03486972741253576,32.214967173723096,0.02465662071153048,1037.8041100040566,1.5886244536737908,853529.0,32.214967173723096,0.02465662071153048
19,190,17.579514506499066,1.3753543219332263,0.03508375379805133,32.220603182699904,0.02480796022008138,1038.1672694570111,1.5986548840468937,843442.0,32.220603182699904,0.02480796022008138
20,200,18.210178068847302,1.4333459072048254,0.03529286372686949,32.25128625638325,0.024955823268762143,1040.1454651911752,1.6097148000091157,835065.0,32.25128625638325,0.024955823268762143
21,210,18.840841631195538,1.4875918944164017,0.03545713950137635,32.23465475662876,0.02507198378290062,1039.0729672790492,1.6163734826111933,826492.0,32.23465475662876,0.02507198378290062
22,220,19.471505193543774,1.5293985438545719,0.035591846031469206,32.22115884040454,0.025167235683799385,1038.20307701858,1.6218349970831947,819561.0,32.22115884040454,0.025167235683799385
23,230,20.10216875589201,1.549993887326763,0.03580919553355199,32.224157659578694,0.02532092499060964,1038.396336869384,1.6318909579675427,809793.0,32.224157659578694,0.02532092499060964
24,240,20.732832318240245,1.5425507464584078,0.035954903732824464,32.20568054392265,0.025423956246389684,1037.2058592971975,1.6375916260677856,802322.0,32.20568054392265,0.025423956246389684
25,250,21.36349588058848,1.536299607649455,0.03613521131301245,32.19235660375172,0.02555145295903995,1036.347823703117,1.6451229708028023,793678.0,32.19235660375172,0.02555145295903995
26,260,21.99415944293672,1.5689665949334286,0.0364002191728315,32.228545207971365,0.02573884181378573,1038.6791262222541,1.6590508539928341,783923.0,32.228545207971365,0.02573884181378573
27,270,22.624823005284956,1.555255903968702,0.03654857854747724,32.24079777516652,0.02584374773365033,1039.4690411791823,1.6664460888660768,778163.0,32.24079777516652,0.02584374773365033
28,280,23.25548656763319,1.5973669655446365,0.03673167300262617,32.23639091759289,0.025973215064483794,1039.1848993918659,1.6745654284108247,770214.0,32.23639091759289,0.025973215064483794
