,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-1.5331217751561186,0.008185703888950716,29.228628125537686,0.0057881667286621445,854.3127021009726,0.33836034568135165,12749842.0,29.228628125537686,0.0057881667286621445
1,10,6.227570384230825,-1.3122567868062591,0.02671246915868268,31.397141271790904,0.018888568084341032,985.7804800407957,1.1860940811317926,1381504.0,31.397141271790904,0.018888568084341032
2,20,6.858233946579061,-1.1792960614237804,0.028120475300543984,31.892598756836655,0.019884178775203466,1017.137855464579,1.2683162705735438,1286277.0,31.892598756836655,0.019884178775203466
3,30,7.488897508927296,-1.0754496751550018,0.029737069242986115,32.39037152316444,0.021027283314329397,1049.1361674086218,1.3621630373479314,1186412.0,32.39037152316444,0.021027283314329397
4,40,8.119561071275532,-0.8806096602323364,0.03135678546722259,32.873877229766954,0.02217259564008488,1080.69180411779,1.4577983738748328,1099104.0,32.873877229766954,0.02217259564008488
5,50,8.750224633623768,-0.8046588355644285,0.032858832599862255,33.25830079351722,0.023234703353236196,1106.1145716720685,1.5454935059401453,1024462.0,33.25830079351722,0.023234703353236196
6,60,9.380888195972004,-0.6929634753480807,0.03381579895492365,33.441705200810595,0.023911380752267477,1118.3476467379226,1.5992746921233314,977997.0,33.441705200810595,0.023911380752267477
7,70,10.01155175832024,-0.5668886199816675,0.034282564152692055,33.47870994623177,0.024241433588831397,1120.824019663918,1.6231438476026534,953654.0,33.47870994623177,0.024241433588831397
8,80,10.642215320668475,-0.4114085194236335,0.03451326228729174,33.438738384745214,0.024404561804213923,1118.1492247634333,1.6321155151309104,938702.0,33.438738384745214,0.024404561804213923
9,90,11.27287888301671,-0.26697731907261274,0.034672319806517304,33.41515927628347,0.02451703245465703,1116.5728694593934,1.6384810889083514,928798.0,33.41515927628347,0.02451703245465703
10,100,11.903542445364947,-0.3242728496693026,0.03490384028356888,33.40209980848823,0.024680742153963743,1115.7002716162096,1.6487772255485196,915801.0,33.40209980848823,0.024680742153963743
11,110,12.534206007713182,-0.21087657191166062,0.03507056091993953,33.4266418876045,0.024798631446505164,1117.3403878821555,1.6578699453300312,908448.0,33.4266418876045,0.024798631446505164
12,120,13.164869570061418,-0.12169284323716276,0.03529261023144788,33.42301493790343,0.024955644020430524,1117.097927539316,1.6681857257597,896858.0,33.42301493790343,0.024955644020430524
13,130,13.795533132409654,-0.006174390193071133,0.035485690326210205,33.4338295147324,0.025092172264749107,1117.8209560201913,1.6778548193078369,887699.0,33.4338295147324,0.025092172264749107
14,140,14.42619669475789,0.07353326504847768,0.03563024936643122,33.45452738436035,0.025194390942371206,1119.2054025109164,1.6857328834276755,881601.0,33.45452738436035,0.025194390942371206
15,150,15.056860257106125,0.12918231004848266,0.03584738733231513,33.449838494120236,0.025347930670500774,1118.891695282728,1.6957683741768155,870709.0,33.449838494120236,0.025347930670500774
16,160,15.687523819454361,0.13871872875732957,0.03598275426013281,33.43750561440305,0.02544364954310904,1118.0667817132355,1.7015443488972242,863533.0,33.43750561440305,0.02544364954310904
17,170,16.318187381802595,0.2393576269521711,0.036183464979270746,33.461469909581965,0.025585573453668305,1119.669968509859,1.712261792478642,855204.0,33.461469909581965,0.025585573453668305
18,180,16.94885094415083,0.2636363851537622,0.03635374799926999,33.41742032050658,0.025705981731830693,1116.723980877406,1.7180551925677,844982.0,33.41742032050658,0.025705981731830693
19,190,17.579514506499066,0.3240229766910437,0.03652034448201599,33.40511737496709,0.02582378323450222,1115.901866835328,1.725293020028508,836674.0,33.40511737496709,0.02582378323450222
