,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-3.070102796837324,0.0008088363249482536,27.51624301708349,0.000571933650240916,757.1436297751959,0.03147493061935335,1157329380.0,27.51624301708349,0.000571933650240916
1,10,6.227570384230825,-2.835274475565441,0.003933197779235405,27.970234352583063,0.0027811908214452246,782.3340097384178,0.15558111811015185,50570895.0,27.970234352583063,0.0027811908214452246
2,20,6.858233946579061,-2.7110044977391268,0.004784765004339823,28.30004950044078,0.00338333978095277,800.8928017273985,0.1914973665555477,34982687.0,28.30004950044078,0.00338333978095277
3,30,7.488897508927296,-2.498257698033057,0.0061383342992833,28.89703915370254,0.004340457808213196,835.0388718506176,0.2508527584578613,22161830.0,28.89703915370254,0.004340457808213196
4,40,8.119561071275532,-2.1128639497820774,0.008265050265090638,30.002390886291415,0.0058442730892932625,900.1434588938223,0.3506843313424207,13177127.0,30.002390886291415,0.0058442730892932625
5,50,8.750224633623768,-1.57119291279967,0.011168572569963467,31.681179358454326,0.007897373400395234,1003.6971255425523,0.5003962063172155,8046506.0,31.681179358454326,0.007897373400395234
6,60,9.380888195972004,-1.082037453183519,0.013575108999981185,33.106083983467784,0.009599051629233227,1096.0127967204219,0.635574018798077,5947425.0,33.106083983467784,0.009599051629233227
7,70,10.01155175832024,-0.8817713311998684,0.014311212171387372,33.51974302218216,0.010119555173387465,1123.5731722731298,0.6784097778214837,5485908.0,33.51974302218216,0.010119555173387465
8,80,10.642215320668475,-0.8113584805143855,0.01442735960617472,33.54489866270588,0.010201683812143024,1125.2602262912067,0.6844288993346095,5406040.0,33.54489866270588,0.010201683812143024
9,90,11.27287888301671,-0.7291010944826464,0.01450614351763692,33.55027963454842,0.010257392450186345,1125.6212635563943,0.6882767700501153,5349194.0,33.55027963454842,0.010257392450186345
10,100,11.903542445364947,-0.6293744563737397,0.014584353588097825,33.561313443956024,0.010312695321366326,1126.3617600834632,0.6922152002647881,5295458.0,33.561313443956024,0.010312695321366326
11,110,12.534206007713182,-0.5658994635254615,0.014660455782852855,33.552591841520325,0.010366507699340787,1125.7764192836564,0.6956464033159186,5237900.0,33.552591841520325,0.010366507699340787
12,120,13.164869570061418,-0.47351039825240676,0.014737922139514718,33.56116769007639,0.01042128468545021,1126.351976721427,0.6995009657488388,5185631.0,33.56116769007639,0.01042128468545021
13,130,13.795533132409654,-0.40336750549456807,0.014811833559898306,33.560199322971776,0.010473547952010573,1126.2869785975954,0.7029887137763553,5133711.0,33.560199322971776,0.010473547952010573
14,140,14.42619669475789,-0.3441543228536874,0.014890611523853134,33.56532772482423,0.0105292523845311,1126.6312252748544,0.7068356139683468,5081088.0,33.56532772482423,0.0105292523845311
15,150,15.056860257106125,-0.3042536848313956,0.014980689578658784,33.582135344477315,0.010592947187920271,1127.7598142947927,0.711467572323278,5025196.0,33.582135344477315,0.010592947187920271
16,160,15.687523819454361,-0.24981905925281536,0.01505083774106213,33.57268758931383,0.010642549429243451,1127.125351969667,0.7145979742836411,4975662.0,33.57268758931383,0.010642549429243451
17,170,16.318187381802595,-0.20409322791068565,0.015133399356697885,33.57960141968878,0.01070092930752521,1127.5896315051643,0.7186658819339256,4923547.0,33.57960141968878,0.01070092930752521
18,180,16.94885094415083,-0.14492818055138804,0.015206322274906906,33.56434924707103,0.01075249359749472,1126.5655403793578,0.721800900766416,4872009.0,33.56434924707103,0.01075249359749472
19,190,17.579514506499066,-0.1330196068347398,0.01528718859056985,33.570077903200364,0.010809674717669563,1126.9501304269415,0.7257632447608453,4822247.0,33.570077903200364,0.010809674717669563
20,200,18.210178068847302,-0.07672253009257446,0.015369665724702152,33.5857898841843,0.010867994858507344,1128.0052821445765,0.730020383560446,4775098.0,33.5857898841843,0.010867994858507344
21,210,18.840841631195538,-0.070275220385248,0.015448921780071491,33.57746649742946,0.0109240373527091,1127.446256385998,0.7336029964545158,4723887.0,33.57746649742946,0.0109240373527091
22,220,19.471505193543774,-0.043173165119982745,0.015516892797721976,33.58099388490039,0.010972100120213909,1127.6831502977172,0.7369080540828361,4683576.0,33.58099388490039,0.010972100120213909
23,230,20.10216875589201,-0.035843908255531784,0.015599028471036112,33.57502724558171,0.011030178811791656,1127.2824545415542,0.740677108259086,4632737.0,33.57502724558171,0.011030178811791656
24,240,20.732832318240245,0.000646173728425481,0.01568811628995918,33.58268030811118,0.01109317341267328,1127.7964166767986,0.745076992640491,4582359.0,33.58268030811118,0.01109317341267328
25,250,21.36349588058848,0.005616201126186126,0.015766931329525172,33.58162426930961,0.011148904061609876,1127.725488565084,0.7487966144231254,4536376.0,33.58162426930961,0.011148904061609876
26,260,21.99415944293672,0.015614078256333385,0.015843720419228643,33.57506415793976,0.011203202147660343,1127.2849332097708,0.752296461764129,4490755.0,33.57506415793976,0.011203202147660343
27,270,22.624823005284956,0.0692013006710022,0.015917001621899598,33.56654878397683,0.011255019783002482,1126.7131972670961,0.7555843412215542,4447243.0,33.56654878397683,0.011255019783002482
28,280,23.25548656763319,0.03657536457613588,0.01600005650184067,33.581244714847934,0.011313748451819445,1127.6999965985021,0.7598595108055614,4405047.0,33.581244714847934,0.011313748451819445
29,290,23.886150129981427,0.08609029528455565,0.01607880394089192,33.581993756048405,0.011369431299973662,1127.750304631274,0.7636163418510735,4362199.0,33.581993756048405,0.011369431299973662
30,300,24.516813692329663,0.02988832367967902,0.01615654496355657,33.586604788874865,0.011424402504276211,1128.0600212440718,0.7674137837203148,4321507.0,33.586604788874865,0.011424402504276211
31,310,25.1474772546779,0.06598610074993143,0.016232579096932005,33.57748125439636,0.011478166755587623,1127.447247389339,0.7708158581411579,4278792.0,33.57748125439636,0.011478166755587623
32,320,25.778140817026134,0.0678301767854478,0.016331189660804473,33.57903479217474,0.011547894953998475,1127.5515775740814,0.7755343328733878,4227667.0,33.57903479217474,0.011547894953998475
33,330,26.40880437937437,0.09594225963698974,0.016412783441609145,33.60528531866952,0.011605590469708106,1129.3152013491851,0.7800183580523455,4192284.0,33.60528531866952,0.011605590469708106
34,340,27.039467941722606,0.11725535209423014,0.01647564539035187,33.57915995496469,0.01165004057994269,1127.5599832811038,0.7823971522314503,4153888.0,33.57915995496469,0.01165004057994269
35,350,27.67013150407084,0.1193462837344672,0.01656692300623228,33.586509989333756,0.011714583601102268,1128.0536532636163,0.7869039582786135,4110040.0,33.586509989333756,0.011714583601102268
36,360,28.300795066419077,0.12357963412375614,0.016656148309470833,33.58517676371223,0.011777675418075678,1127.9640982497956,0.7911106215633998,4065801.0,33.58517676371223,0.011777675418075678
37,370,28.931458628767313,0.09394608443052892,0.016741607975066963,33.58457944700318,0.011838104527136633,1127.9239766320682,0.7951555239870964,4024255.0,33.58457944700318,0.011838104527136633
38,380,29.56212219111555,0.14309992388085763,0.016831414936379126,33.597726122421044,0.011901607638478223,1128.8072005972133,0.7997339077082113,3984543.0,33.597726122421044,0.011901607638478223
