,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-1.9882283403438448,0.011050611840251696,20.378143229713054,0.007813962568502327,415.26872149070005,0.3184680968251139,3400608.0,20.378143229713054,0.007813962568502327
1,10,6.227570384230825,-1.9087151474271435,0.05867975005543907,24.955732628741487,0.041492849182532654,622.7885910372325,2.0709689004079594,180869.0,24.955732628741487,0.041492849182532654
2,20,6.858233946579061,-1.7639092648418921,0.07108667705847925,26.753818220056623,0.05026587140006887,715.7667893518337,2.6896079722203714,141643.0,26.753818220056623,0.05026587140006887
3,30,7.488897508927296,-1.744519474807812,0.08823480058237014,29.149685457481795,0.06239142582843666,849.7041622701256,3.637380876285468,109141.0,29.149685457481795,0.06239142582843666
4,40,8.119561071275532,-1.4618149944486685,0.10733181667464245,31.396161726708783,0.07589505540771103,985.7189711696534,4.765626867676039,85565.0,31.396161726708783,0.07589505540771103
5,50,8.750224633623768,-1.614565007583073,0.1234730288579573,33.253008280140804,0.08730861599910389,1105.7625596791127,5.80654826149167,72530.0,33.253008280140804,0.08730861599910389
6,60,9.380888195972004,-1.2429385687143728,0.13320177514253959,34.30249603420603,0.09418787846937546,1176.6612341767202,6.461758655332061,66318.0,34.30249603420603,0.09418787846937546
7,70,10.01155175832024,-1.3699584729147685,0.13560969543359494,34.51446580139968,0.09589053523573737,1191.248349555988,6.619221198143537,64777.0,34.51446580139968,0.09589053523573737
8,80,10.642215320668475,-1.3149529627942738,0.13680148106301476,34.519814674457955,0.09673325493602082,1191.6176051589225,6.678428066497067,63673.0,34.519814674457955,0.09673325493602082
9,90,11.27287888301671,-1.3116644079548634,0.1367629779850832,34.4517858556916,0.09670602914851882,1186.9255486464315,6.66339081435808,63458.0,34.4517858556916,0.09670602914851882
10,100,11.903542445364947,-1.0627234069763742,0.13759339987240257,34.413206846893914,0.09729322609628811,1184.268805487106,6.696343828906359,62554.0,34.413206846893914,0.09729322609628811
11,110,12.534206007713182,-1.037995555698693,0.1386001297872682,34.539530543517955,0.09800509164591296,1192.9791701666097,6.770099712648574,62102.0,34.539530543517955,0.09800509164591296
12,120,13.164869570061418,-0.9414135161989163,0.13933186941085346,34.52310840856433,0.09852250969581297,1191.8450141894853,6.802606565824763,61393.0,34.52310840856433,0.09852250969581297
13,130,13.795533132409654,-0.7724710768318044,0.1400961087269307,34.509741122891796,0.09906290849866053,1190.9222323690094,6.837270654338986,60678.0,34.509741122891796,0.09906290849866053
14,140,14.42619669475789,-0.7138887500624719,0.14000090830890183,34.30079396319989,0.09899559163750055,1176.54446650589,6.79125478404596,60027.0,34.30079396319989,0.09899559163750055
15,150,15.056860257106125,-0.6577578051087973,0.1418628862365327,34.514397663302006,0.10031220885654803,1191.2436460605468,6.924430933918207,59192.0,34.514397663302006,0.10031220885654803
16,160,15.687523819454361,-0.6572516359309887,0.1430196939912154,34.690752728467444,0.10113019546441333,1203.4483248676715,7.016565208475086,58835.0,34.690752728467444,0.10113019546441333
17,170,16.318187381802595,-1.0230907503466677,0.14308080999609588,34.58088836022247,0.10117341100590332,1195.8378397821696,6.997332862036092,58413.0,34.58088836022247,0.10117341100590332
18,180,16.94885094415083,-0.7436813518406753,0.1434655485170088,34.5495901225549,0.10144546222302454,1193.6741776365434,7.009798279197251,57995.0,34.5495901225549,0.10144546222302454
19,190,17.579514506499066,-0.6912239384913722,0.14281093888258328,34.31863045559637,0.10098258331149225,1177.7683963477866,6.931167918237151,57748.0,34.31863045559637,0.10098258331149225
20,200,18.210178068847302,-0.5264288996500699,0.1452011649102056,34.53895931375533,0.10267272834419257,1192.9397104772459,7.092418373824641,56582.0,34.53895931375533,0.10267272834419257
21,210,18.840841631195538,-0.7237904236650845,0.14594517289528364,34.48941049833465,0.10319882143569818,1189.5194365226366,7.118533030880263,55846.0,34.48941049833465,0.10319882143569818
22,220,19.471505193543774,-0.3367391462439116,0.14699584327570483,34.47483455841693,0.10394175758648586,1188.5142178302183,7.166749793010356,55004.0,34.47483455841693,0.10394175758648586
23,230,20.10216875589201,-0.2344719592134,0.147778838148621,34.631995155495055,0.10449541857075917,1199.375088450233,7.2377696594279195,54920.0,34.631995155495055,0.10449541857075917
24,240,20.732832318240245,-0.2251489080079434,0.1483826932907744,34.607221469755615,0.1049224086366302,1197.6597778567138,7.262146065656121,54396.0,34.607221469755615,0.1049224086366302
25,250,21.36349588058848,-0.4337207783727347,0.14901255885721712,34.49857973635893,0.10536779084989775,1190.1520038259148,7.270078268558376,53599.0,34.49857973635893,0.10536779084989775
26,260,21.99415944293672,-0.4140355497037543,0.14954624085918344,34.4816794126472,0.10574516101248535,1188.9862151165778,7.292541482942559,53165.0,34.4816794126472,0.10574516101248535
