,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-1.2725187783511818,0.023426607326024636,29.941458751242994,0.016565112900426473,896.4909521523855,0.9919672892356047,1633530.0,29.941458751242994,0.016565112900426473
1,10,6.227570384230825,-1.4261741014792788,0.07834763750625519,31.80016624834036,0.05540014577061853,1011.2505734220855,3.523467691375919,164743.0,31.80016624834036,0.05540014577061853
2,20,6.858233946579061,-1.430041532071986,0.08150527386548274,32.19448000546763,0.057632931852749536,1036.484542822455,3.710924544379647,156024.0,32.19448000546763,0.057632931852749536
3,30,7.488897508927296,-1.5433955679637108,0.08447212268829181,32.60733353780214,0.05973081077411315,1063.2382004454762,3.8953249387897064,149006.0,32.60733353780214,0.05973081077411315
4,40,8.119561071275532,-1.385326392796845,0.08717339220732005,32.86795271868429,0.06164089676883055,1080.3023159176662,4.052020161070443,142160.0,32.86795271868429,0.06164089676883055
5,50,8.750224633623768,-1.408329947175947,0.08904889764256224,33.05813645249129,0.06296707938024253,1092.8403857115331,4.1631486043338155,137816.0,33.05813645249129,0.06296707938024253
6,60,9.380888195972004,-1.3600958977091095,0.09017029225772794,33.14834588543131,0.06376002511701226,1098.8128349401911,4.227078732485022,135144.0,33.14834588543131,0.06376002511701226
7,70,10.01155175832024,-1.1664417494227584,0.09040574990449292,33.0725684666738,0.063926518815722,1093.7947849828263,4.228428340738154,133827.0,33.0725684666738,0.063926518815722
8,80,10.642215320668475,-1.1824610968079987,0.09135061840343808,33.14819285892241,0.0645946417386557,1098.8026898123144,4.282391284011916,131673.0,33.14819285892241,0.0645946417386557
9,90,11.27287888301671,-0.8692927181630956,0.09198579694397535,33.182784575547274,0.06504378079193378,1101.0971921871778,4.316667531995717,130132.0,33.182784575547274,0.06504378079193378
10,100,11.903542445364947,-0.869466387107254,0.09207698294650213,33.10305201319583,0.06510825903266976,1095.8120525883483,4.310564170494188,129251.0,33.10305201319583,0.06510825903266976
11,110,12.534206007713182,-0.7790854808296709,0.09324370569523897,33.26592532304793,0.06593325660006617,1106.6217875986017,4.386661580726317,127280.0,33.26592532304793,0.06593325660006617
12,120,13.164869570061418,-0.603840243342147,0.09340522004296888,33.187388629454915,0.06604746449060492,1101.4027640424733,4.383885744079658,126242.0,33.187388629454915,0.06604746449060492
13,130,13.795533132409654,-0.3639246921364142,0.09377807236687395,33.195185808126276,0.06631111089721935,1101.920360836028,4.402419294752927,125299.0,33.195185808126276,0.06631111089721935
14,140,14.42619669475789,-0.4584209121137789,0.09444789955606436,33.205254245577926,0.066784750244919,1102.588909513471,4.435209223219917,123603.0,33.205254245577926,0.066784750244919
15,150,15.056860257106125,-0.6841954257209496,0.09471859040756206,33.17666517888809,0.0669761575816182,1100.6911123920454,4.444091110107589,122686.0,33.17666517888809,0.0669761575816182
16,160,15.687523819454361,-0.5287721290832366,0.09511565945610172,33.15473216343284,0.06725692779843988,1099.2362648289682,4.45977085458523,121503.0,33.15473216343284,0.06725692779843988
17,170,16.318187381802595,-0.3988013170508063,0.09596770476333986,33.239339642849615,0.06785941481306616,1104.8536998927138,4.5112042738730525,119965.0,33.239339642849615,0.06785941481306616
18,180,16.94885094415083,-0.4415635857068473,0.09615893090638399,33.19391809733922,0.0679946321155528,1101.8361986528644,4.514016499004742,119162.0,33.19391809733922,0.0679946321155528
19,190,17.579514506499066,-0.32704449584977585,0.09686799810610913,33.216543627660926,0.06849601834079541,1103.3387705683017,4.550401963076187,117584.0,33.216543627660926,0.06849601834079541
20,200,18.210178068847302,-0.3740695744425984,0.09729716221327739,33.26396315217304,0.06879948319121595,1106.491244589126,4.577086947522313,116882.0,33.26396315217304,0.06879948319121595
21,210,18.840841631195538,-0.28612865052560216,0.09792292192197506,33.31840908851256,0.0692419621246294,1110.116384189476,4.614064040319389,115771.0,33.31840908851256,0.0692419621246294
22,220,19.471505193543774,-0.33454047977971174,0.09843858831202373,33.34744300114347,0.0696065933258628,1112.0519547145125,4.642403806875967,114761.0,33.34744300114347,0.0696065933258628
23,230,20.10216875589201,-0.32704095182450743,0.09920524212765285,33.342703303286775,0.07014869943771669,1111.735863571011,4.677894544926455,112962.0,33.342703303286775,0.07014869943771669
24,240,20.732832318240245,-0.13062111469335883,0.09925390604079774,33.25850144076797,0.07018311002070053,1106.1279180855654,4.668370131482091,112282.0,33.25850144076797,0.07018311002070053
25,250,21.36349588058848,-0.18905320659107935,0.0995521932060352,33.21255728089316,0.07039403089798082,1103.0739611366093,4.6759315668643024,111302.0,33.21255728089316,0.07039403089798082
26,260,21.99415944293672,-0.32739471961597655,0.10039394301568226,33.29569320220879,0.07098923789644476,1108.6031858156125,4.727271771317277,109992.0,33.29569320220879,0.07098923789644476
