,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,0.7243720018612444,0.0030302975712298303,30.30650671233633,0.0021427439616297384,918.4843491048871,0.12987816851189962,100023306.0,30.30650671233633,0.0021427439616297384
1,10,6.227570384230825,0.2960083152814697,0.00963590820526164,31.684268453852365,0.0068136160348316,1003.8928674557841,0.431768879178155,10811901.0,31.684268453852365,0.0068136160348316
2,20,6.858233946579061,0.23306801214016418,0.010066542068305118,32.02591374541242,0.007118120159598203,1025.659151228596,0.45592860452154665,10121443.0,32.02591374541242,0.007118120159598203
3,30,7.488897508927296,0.18693424454525687,0.0105664802046501,32.36078365781657,0.007471629805981504,1047.220318948008,0.48357559144532297,9379450.0,32.36078365781657,0.007471629805981504
4,40,8.119561071275532,0.15952276118378508,0.01104481370404425,32.65127896495171,0.0078098626670718,1066.1060180470977,0.5100040092410462,8739440.0,32.65127896495171,0.0078098626670718
5,50,8.750224633623768,0.14153729493453557,0.01145728234244274,32.88771734940763,0.008101522038310154,1081.6019524545277,0.5328811337918823,8239564.0,32.88771734940763,0.008101522038310154
6,60,9.380888195972004,0.19875323023098337,0.011727380405941798,33.01043026646314,0.008292510210595693,1089.688506377026,0.5474786600816054,7923195.0,33.01043026646314,0.008292510210595693
7,70,10.01155175832024,0.2766758670893411,0.011851538008856868,33.041078362064475,0.008380302893552804,1091.712859328085,0.5537884892074277,7772469.0,33.041078362064475,0.008380302893552804
8,80,10.642215320668475,0.35047099184836766,0.011915307217465577,33.017621598370546,0.008425394533390921,1090.1633360131852,0.5563729770409623,7678583.0,33.017621598370546,0.008425394533390921
9,90,11.27287888301671,0.43360087405533015,0.011986533061723795,33.029613406453386,0.008475758810861645,1090.9553617797653,0.5599020736982024,7593112.0,33.029613406453386,0.008475758810861645
10,100,11.903542445364947,0.5446689361529758,0.012050821598811162,33.0182220069465,0.008521217671388685,1090.202984500006,0.5627109136868547,7507132.0,33.0182220069465,0.008521217671388685
11,110,12.534206007713182,0.6032812535947274,0.012109802452928106,33.01508170824554,0.008562923433294952,1089.995620202129,0.5654112336233665,7432769.0,33.01508170824554,0.008562923433294952
12,120,13.164869570061418,0.6612857912409967,0.012161099580197336,32.99749384290902,0.008599195979842413,1088.8345999128187,0.5675038327976359,7362346.0,32.99749384290902,0.008599195979842413
13,130,13.795533132409654,0.7388523535538144,0.01221993824634673,33.00151735373049,0.00864080119967262,1089.1001476485749,0.5703191014822625,7293396.0,33.00151735373049,0.00864080119967262
14,140,14.42619669475789,0.7643349920714962,0.012286990962480319,33.01555168881421,0.008688214629947658,1090.026653316763,0.5736923983970975,7220147.0,33.01555168881421,0.008688214629947658
15,150,15.056860257106125,0.8333983709258461,0.012348898005547743,33.01254718776144,0.008731989519903841,1089.8282718241758,0.5765304321377278,7146636.0,33.01254718776144,0.008731989519903841
16,160,15.687523819454361,0.8742218316370601,0.012414911089441228,33.01794094156799,0.008778667819171962,1090.1844240208718,0.5797070711981266,7073148.0,33.01794094156799,0.008778667819171962
17,170,16.318187381802595,0.9255157539666312,0.012482993072271931,33.021164623463186,0.008826809050908178,1090.3973130898564,0.5829430295398276,6997571.0,33.021164623463186,0.008826809050908178
18,180,16.94885094415083,0.9224284750073245,0.012548708108942104,33.018817869513676,0.00887327659896358,1090.2423335001158,0.5859702078539923,6923489.0,33.018817869513676,0.00887327659896358
19,190,17.579514506499066,0.9925099251772433,0.012623456910256098,33.03146709164104,0.00892613198325827,1091.0778182261647,0.5896864697212802,6846981.0,33.03146709164104,0.00892613198325827
20,200,18.210178068847302,0.9846883193606387,0.012682594533914186,33.02177199808065,0.00896794859797016,1090.4374258932232,0.5922751077853553,6779295.0,33.02177199808065,0.00896794859797016
21,210,18.840841631195538,1.0076193726526435,0.012754057596797184,33.02308266373569,0.009018480614339089,1090.5239886159209,0.5956360616572353,6704069.0,33.02308266373569,0.009018480614339089
22,220,19.471505193543774,1.054037101947882,0.012817356882998444,33.02487203167978,0.00906323996885627,1090.6421727088252,0.5986246803277675,6638735.0,33.02487203167978,0.00906323996885627
23,230,20.10216875589201,1.0597050419039893,0.012878035565504856,33.00904044897247,0.009106146276730018,1089.596751361901,0.6011703015656825,6570018.0,33.00904044897247,0.009106146276730018
24,240,20.732832318240245,1.0827818416632395,0.012950599610619323,33.02238093867195,0.009157456805100782,1090.4776428587647,0.6048020540949437,6501851.0,33.02238093867195,0.009157456805100782
25,250,21.36349588058848,1.089809929711531,0.013019686661591446,33.01551746539371,0.009206308727335355,1090.024393507717,0.6079020931582938,6430358.0,33.01551746539371,0.009206308727335355
26,260,21.99415944293672,1.1063012634333538,0.013082477686510044,33.00171102989847,0.009250708686852946,1089.1129309009227,0.6105784298105851,6363454.0,33.00171102989847,0.009250708686852946
27,270,22.624823005284956,1.1320336159410622,0.013146888697643928,33.007119800474506,0.009296254149608796,1089.469957522876,0.6136851488235916,6303319.0,33.007119800474506,0.009296254149608796
28,280,23.25548656763319,1.131272225376437,0.013216152892070747,33.014820232036875,0.009345231331181427,1089.9783549537112,0.617062264851507,6240333.0,33.014820232036875,0.009345231331181427
29,290,23.886150129981427,1.1412677430135465,0.013284684944244523,33.01438528196408,0.009393690810002133,1089.9496355459667,0.6202538552421112,6175952.0,33.01438528196408,0.009393690810002133
30,300,24.516813692329663,1.1623579880524284,0.013349415999980178,33.00585267017589,0.00943946257846618,1089.386310485357,0.6231150223009868,6113042.0,33.00585267017589,0.00943946257846618
