,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-0.2896857937824171,0.009130190036658752,32.20724586084238,0.0064560192884432575,1037.3066859407486,0.4158612010104653,12443643.0,32.20724586084238,0.0064560192884432575
1,10,6.227570384230825,-0.21437605024121192,0.023486458249162744,32.688011816342396,0.016607433894037703,1068.5061165053403,1.0857279907348594,1937055.0,32.688011816342396,0.016607433894037703
2,20,6.858233946579061,-0.19418842973851794,0.023445337820509546,32.7532628047549,0.016578357360091733,1072.7762243573407,1.0859905909724543,1951624.0,32.7532628047549,0.016578357360091733
3,30,7.488897508927296,-0.14681679498872705,0.023542225582573663,32.8237812612741,0.016646867353661256,1077.400616287969,1.092826265404044,1943937.0,32.8237812612741,0.016646867353661256
4,40,8.119561071275532,-0.006698132118448896,0.023699480257917304,32.844307584176605,0.016758063200970036,1078.7485406840008,1.100813964575462,1920625.0,32.844307584176605,0.016758063200970036
5,50,8.750224633623768,0.025708882486908103,0.023914712804062047,32.87161440754717,0.016910255593881027,1080.5430337584626,1.1117348028302492,1889347.0,32.87161440754717,0.016910255593881027
6,60,9.380888195972004,0.1511649386215188,0.024133549930534393,32.91464096646066,0.017064996809985005,1083.3735899510102,1.1233764861889057,1860098.0,32.91464096646066,0.017064996809985005
7,70,10.01155175832024,0.21822150070380636,0.02427983824289496,32.890166478158136,0.017168438267663497,1081.7630509609573,1.1293455855868666,1835019.0,32.890166478158136,0.017168438267663497
8,80,10.642215320668475,0.29616368286444955,0.024402785702579612,32.87256319984747,0.01725537525013617,1080.605411327966,1.13445682689437,1814631.0,32.87256319984747,0.01725537525013617
9,90,11.27287888301671,0.3836716029406645,0.02457120814936316,32.88346527543605,0.017374467904360848,1081.3222885208086,1.1426654240244565,1791027.0,32.88346527543605,0.017374467904360848
10,100,11.903542445364947,0.4625226574331652,0.02471431113335342,32.889000749915255,0.01747565699474839,1081.6863703279264,1.1495137920110832,1770942.0,32.889000749915255,0.01747565699474839
11,110,12.534206007713182,0.5143629276624496,0.02483569751649963,32.87079391557442,0.017561490129414783,1080.4890926401642,1.1545202457887753,1751732.0,32.87079391557442,0.017561490129414783
12,120,13.164869570061418,0.6320131531842118,0.02496777508918468,32.88396265953677,0.017654883076703046,1081.3550001938088,1.1611250317055812,1734637.0,32.88396265953677,0.017654883076703046
13,130,13.795533132409654,0.691942022443415,0.02507530904826049,32.877153691340915,0.017730921068373387,1080.9072348440513,1.1658844341078929,1719079.0,32.877153691340915,0.017730921068373387
14,140,14.42619669475789,0.7573838530711382,0.025226409011061626,32.892064550881436,0.017837764876707105,1081.8879104193513,1.1734418275361918,1700088.0,32.892064550881436,0.017837764876707105
15,150,15.056860257106125,0.81616228080594,0.0253445018468983,32.888297484671845,0.01792126912173677,1081.6401114402724,1.1788000603570852,1683896.0,32.888297484671845,0.01792126912173677
16,160,15.687523819454361,0.8426039605979676,0.02547906569604082,32.89782529492005,0.018016420131968004,1082.2669091350813,1.1854020838827275,1667122.0,32.89782529492005,0.018016420131968004
17,170,16.318187381802595,0.863827585810007,0.02562134922725214,32.91888739827486,0.018117029781738698,1083.6531475402994,1.1927849267524966,1650769.0,32.91888739827486,0.018117029781738698
18,180,16.94885094415083,0.8976107184371861,0.025751681767589376,32.91454809028167,0.018209188804820423,1083.3674759874648,1.1986944412025609,1633671.0,32.91454809028167,0.018209188804820423
19,190,17.579514506499066,0.9193491288016398,0.025888407851677554,32.90159984399009,0.018305868746044257,1082.5152722940488,1.2045847365579057,1615189.0,32.90159984399009,0.018305868746044257
20,200,18.210178068847302,0.9627014756242802,0.026011778031846847,32.910954359580096,0.018393104637038176,1083.1309168583643,1.2106692544810889,1600814.0,32.910954359580096,0.018393104637038176
21,210,18.840841631195538,1.0055912668151459,0.026142142142271334,32.91627906328205,0.018485285983542682,1083.48142737186,1.2169336639977342,1585401.0,32.91627906328205,0.018485285983542682
22,220,19.471505193543774,1.009875671507679,0.026278271405615537,32.91850435322782,0.018581543908771297,1083.6279288534786,1.2233532681011634,1569230.0,32.91850435322782,0.018581543908771297
23,230,20.10216875589201,1.0806207873942555,0.026402788758642232,32.866074364773965,0.018669590973471872,1080.1788441508522,1.2271923305880788,1549516.0,32.866074364773965,0.018669590973471872
24,240,20.732832318240245,1.0448044318814145,0.026571996364378594,32.89880361476435,0.018789238818916393,1082.3312792828317,1.2362869559488745,1532893.0,32.89880361476435,0.018789238818916393
25,250,21.36349588058848,1.069808499247021,0.026698547893676473,32.879909405656505,0.01887872426345245,1081.088442524179,1.2414614869533718,1516652.0,32.879909405656505,0.01887872426345245
26,260,21.99415944293672,1.1166969781990241,0.026834033163603922,32.870639152604625,0.018974526816569037,1080.4789183007442,1.247409648157721,1500529.0,32.870639152604625,0.018974526816569037
27,270,22.624823005284956,1.103710912262562,0.026978157589599355,32.88556629626955,0.019076438175525026,1081.4604706263399,1.2546789446358313,1485888.0,32.88556629626955,0.019076438175525026
28,280,23.25548656763319,1.0932969674556245,0.027100691442888743,32.86874824907022,0.019163082694110864,1080.3546114607568,1.2597330814976888,1470976.0,32.86874824907022,0.019163082694110864
29,290,23.886150129981427,1.1109629778180121,0.02726058146614591,32.89445254042189,0.01927614201380009,1082.0450079340683,1.2681562772707589,1456046.0,32.89445254042189,0.01927614201380009
30,300,24.516813692329663,1.1209522659817603,0.02739431970341178,32.88872624621664,0.01937070922827472,1081.6683140985792,1.2741559060075796,1441362.0,32.88872624621664,0.01937070922827472
31,310,25.1474772546779,1.1222518056515742,0.027519521599346897,32.88094582443955,0.019459240337907854,1081.1565983097285,1.2796764546709936,1427601.0,32.88094582443955,0.019459240337907854
32,320,25.778140817026134,1.1516407543089515,0.027656752623488684,32.8773652799591,0.019556277325667684,1080.9211477518602,1.2859177463043163,1413161.0,32.8773652799591,0.019556277325667684
