,loss,accuracy
0,2.5178775787353516,0.2492000013589859
1,2.3560333251953125,0.3156000077724457
2,2.2479498386383057,0.36559998989105225
3,2.0962677001953125,0.423799991607666
4,1.690887689590454,0.4666000008583069
5,1.3809216022491455,0.5514000058174133
6,1.243497371673584,0.604200005531311
7,1.1649173498153687,0.642799973487854
8,1.0212631225585938,0.6863999962806702
9,0.9726396203041077,0.7021999955177307
10,0.8954381942749023,0.7251999974250793
11,0.8525305390357971,0.7343999743461609
12,0.7957696914672852,0.7494000196456909
13,0.780220627784729,0.7559999823570251
14,0.7597228288650513,0.7638000249862671
15,0.7339311242103577,0.7671999931335449
16,0.7296913266181946,0.7657999992370605
17,0.7659033536911011,0.7570000290870667
18,0.7193270325660706,0.7728000283241272
19,0.6927875280380249,0.7789999842643738
20,0.7417173981666565,0.7671999931335449
21,0.7443411350250244,0.7674000263214111
22,0.6862279176712036,0.7820000052452087
23,0.6821385025978088,0.7825999855995178
24,0.7239073514938354,0.7688000202178955
25,0.7388324737548828,0.7684000134468079
26,0.6859273910522461,0.7832000255584717
27,0.6791118383407593,0.7835999727249146
28,0.6736432313919067,0.7832000255584717
29,0.6903835535049438,0.7835999727249146
30,0.6594701409339905,0.7886000275611877
31,0.7132276296615601,0.7738000154495239
32,0.6805664896965027,0.7817999720573425
33,0.6903617978096008,0.777400016784668
34,0.6772092580795288,0.7832000255584717
35,0.6661747694015503,0.7864000201225281
36,0.6295772790908813,0.7950000166893005
37,0.6865681409835815,0.7821999788284302
38,0.6606189012527466,0.7851999998092651
39,0.6691908240318298,0.782800018787384
40,0.6529203057289124,0.7896000146865845
41,0.6313340663909912,0.7915999889373779
42,0.6441754102706909,0.7897999882698059
43,0.7282624244689941,0.7689999938011169
44,0.6771193742752075,0.7842000126838684
45,0.6749597191810608,0.7807999849319458
46,0.6770572066307068,0.784600019454956
47,0.6883800029754639,0.7811999917030334
48,0.6691881418228149,0.7838000059127808
49,0.6493475437164307,0.7889999747276306
50,0.6277011036872864,0.7943999767303467
51,0.6482799053192139,0.7897999882698059
52,0.6311367154121399,0.7929999828338623
53,0.6683492660522461,0.7864000201225281
54,0.6650610566139221,0.7821999788284302
55,0.7168561816215515,0.77920001745224
56,0.6637058854103088,0.7865999937057495
57,0.681313693523407,0.7861999869346619
58,0.6672237515449524,0.7896000146865845
59,0.6486831307411194,0.7924000024795532
60,0.6262040138244629,0.7960000038146973
61,0.6197751760482788,0.7972000241279602
62,0.616658091545105,0.7973999977111816
63,0.6113960146903992,0.7982000112533569
64,0.611136257648468,0.7986000180244446
65,0.6108110547065735,0.7975999712944031
66,0.6634436845779419,0.7882000207901001
67,0.7013840079307556,0.7764000296592712
68,0.6856252551078796,0.781000018119812
69,0.6761870384216309,0.7851999998092651
70,0.6683839559555054,0.7857999801635742
71,0.6620646119117737,0.7857999801635742
72,0.6583349704742432,0.7851999998092651
73,0.632286787033081,0.79339998960495
74,0.6348977088928223,0.7924000024795532
75,0.6580398678779602,0.7865999937057495
76,0.657288134098053,0.7850000262260437
77,0.6399745345115662,0.7906000018119812
78,0.632956326007843,0.7925999760627747
79,0.6173496842384338,0.7961999773979187
80,0.6279219388961792,0.7929999828338623
81,0.6857283711433411,0.7766000032424927
82,0.6644550561904907,0.7825999855995178
83,0.6578220129013062,0.7856000065803528
84,0.6603589653968811,0.7856000065803528
85,0.6452011466026306,0.7870000004768372
86,0.6499481201171875,0.7856000065803528
87,0.6430578827857971,0.7868000268936157
88,0.6394765973091125,0.7882000207901001
89,0.6422709226608276,0.7882000207901001
90,0.6335758566856384,0.7901999950408936
91,0.6315332651138306,0.7911999821662903
92,0.6298256516456604,0.7910000085830688
93,0.634742021560669,0.7886000275611877
94,0.6305322647094727,0.7897999882698059
95,0.6344749927520752,0.7886000275611877
96,0.6342015862464905,0.7888000011444092
97,0.6375346779823303,0.7879999876022339
98,0.7609779834747314,0.7621999979019165
99,0.8350976705551147,0.7376000285148621
100,0.7291417717933655,0.7698000073432922
101,0.695169985294342,0.776199996471405
102,0.6742153167724609,0.7843999862670898
103,0.6612246632575989,0.7875999808311462
104,0.6646766066551208,0.7861999869346619
105,0.6545903086662292,0.7870000004768372
106,0.6384065747261047,0.7907999753952026
107,0.6378399133682251,0.7906000018119812
108,0.6710339784622192,0.7857999801635742
109,0.6440472602844238,0.7910000085830688
110,0.6822888851165771,0.7850000262260437
111,0.6420224905014038,0.7915999889373779
112,0.6324010491371155,0.7914000153541565
113,0.6279817819595337,0.7925999760627747
114,0.6212912797927856,0.7943999767303467
115,0.6230219006538391,0.79339998960495
116,0.6281490325927734,0.7929999828338623
117,0.6254903078079224,0.7932000160217285
118,0.6207520961761475,0.7942000031471252
119,0.6190821528434753,0.7940000295639038
120,0.6374817490577698,0.7897999882698059
121,0.6684111952781677,0.7817999720573425
122,0.6520160436630249,0.7847999930381775
123,0.6678407192230225,0.7811999917030334
124,0.6537309288978577,0.7850000262260437
125,0.6395289301872253,0.7874000072479248
126,0.6381234526634216,0.7879999876022339
127,0.6419827342033386,0.7871999740600586
128,0.6398617625236511,0.7871999740600586
129,0.635141134262085,0.7883999943733215
130,0.6323986053466797,0.7893999814987183
131,0.638777494430542,0.7878000140190125
132,0.6419757604598999,0.7874000072479248
133,0.6551531553268433,0.782800018787384
134,0.7026243209838867,0.7689999938011169
135,0.7343133091926575,0.758400022983551
136,0.7034870982170105,0.7662000060081482
137,0.6891412734985352,0.7720000147819519
138,0.7082257866859436,0.7652000188827515
139,0.6973621845245361,0.7680000066757202
140,0.7374250888824463,0.7549999952316284
141,0.7336379289627075,0.7554000020027161
142,0.7292530536651611,0.7613999843597412
143,0.7164894342422485,0.7617999911308289
144,0.7049790024757385,0.7653999924659729
145,0.6972861289978027,0.767799973487854
146,0.6906456351280212,0.7699999809265137
147,0.7392587065696716,0.770799994468689
148,0.7198925018310547,0.7689999938011169
149,0.7059427499771118,0.7712000012397766
150,0.6724579334259033,0.7797999978065491
151,0.6631581783294678,0.7802000045776367
152,0.6624197363853455,0.7815999984741211
153,0.6559571027755737,0.7820000052452087
154,0.6459661722183228,0.7856000065803528
155,0.6461406946182251,0.7850000262260437
156,0.6414949297904968,0.7864000201225281
157,0.6432727575302124,0.7864000201225281
158,0.6416231393814087,0.7864000201225281
159,0.6408278346061707,0.7868000268936157
160,0.6502873301506042,0.7842000126838684
161,0.6858623027801514,0.7760000228881836
162,0.7196893692016602,0.7760000228881836
163,0.6842485070228577,0.7856000065803528
164,0.66489577293396,0.7843999862670898
165,0.6595491170883179,0.7864000201225281
166,0.6559802889823914,0.7879999876022339
167,0.6425569653511047,0.7911999821662903
168,0.6344765424728394,0.7929999828338623
169,0.623288631439209,0.7946000099182129
170,0.619153618812561,0.7946000099182129
171,0.6197643876075745,0.795199990272522
172,0.6196122169494629,0.7961999773979187
173,0.6132829785346985,0.7965999841690063
174,0.6128652691841125,0.7965999841690063
175,0.6125363111495972,0.7964000105857849
176,0.6146389842033386,0.7964000105857849
177,0.6223934292793274,0.79339998960495
178,0.6206375360488892,0.7950000166893005
179,0.6174240112304688,0.7961999773979187
180,0.6560192108154297,0.7918000221252441
181,0.6814526319503784,0.7832000255584717
182,0.6518540978431702,0.7904000282287598
183,0.6337248086929321,0.7925999760627747
184,0.6234645843505859,0.7943999767303467
185,0.6227216124534607,0.7961999773979187
186,0.626456081867218,0.7965999841690063
187,0.611473560333252,0.798799991607666
188,0.6093149185180664,0.7986000180244446
189,0.6277246475219727,0.7929999828338623
190,0.6191728711128235,0.7947999835014343
191,0.609872579574585,0.7973999977111816
192,0.6134940385818481,0.7964000105857849
193,0.6338262557983398,0.7915999889373779
194,0.6408490538597107,0.7907999753952026
195,0.6115216016769409,0.796999990940094
196,0.6193665862083435,0.7991999983787537
197,0.6106588244438171,0.7990000247955322
198,0.6314988732337952,0.7925999760627747
199,0.619763195514679,0.795199990272522
