,loss,accuracy
0,2.29099440574646,0.323199987411499
1,1.7948189973831177,0.4586000144481659
2,1.5869030952453613,0.5181999802589417
3,1.4552876949310303,0.5716000199317932
4,1.3719054460525513,0.6122000217437744
5,1.284244179725647,0.6389999985694885
6,1.1845594644546509,0.675000011920929
7,1.1074620485305786,0.6930000185966492
8,1.076766848564148,0.6962000131607056
9,1.044708490371704,0.7098000049591064
10,0.98019939661026,0.7149999737739563
11,1.0164626836776733,0.7089999914169312
12,0.9309746026992798,0.7305999994277954
13,0.8927252888679504,0.7311999797821045
14,0.8599212765693665,0.7305999994277954
15,0.8300755620002747,0.7368000149726868
16,0.8843209147453308,0.7311999797821045
17,0.8079829812049866,0.7508000135421753
18,0.7953594923019409,0.7541999816894531
19,0.8223286867141724,0.7441999912261963
20,0.481673926115036,0.8712000250816345
21,0.25616759061813354,0.9377999901771545
22,0.2644634246826172,0.925000011920929
23,0.22671005129814148,0.9309999942779541
24,0.14781834185123444,0.9616000056266785
25,0.287875771522522,0.9172000288963318
26,0.22698037326335907,0.9448000192642212
27,0.20515300333499908,0.9458000063896179
28,0.24593129754066467,0.9254000186920166
29,0.14362159371376038,0.9649999737739563
30,0.16067694127559662,0.9567999839782715
31,0.1484069526195526,0.9620000123977661
32,0.10847745090723038,0.9724000096321106
33,0.1076473519206047,0.974399983882904
34,0.09870273619890213,0.9771999716758728
35,0.07423409074544907,0.9828000068664551
36,0.11962307244539261,0.9702000021934509
37,0.16051405668258667,0.9552000164985657
38,0.13889706134796143,0.9624000191688538
39,0.20888181030750275,0.9391999840736389
40,0.15358151495456696,0.954200029373169
41,0.11274304240942001,0.9697999954223633
42,0.09120733290910721,0.975600004196167
43,0.23859360814094543,0.9312000274658203
44,0.19950255751609802,0.946399986743927
45,0.19696395099163055,0.9459999799728394
46,0.2131403386592865,0.9358000159263611
47,0.18099093437194824,0.9491999745368958
48,0.1340404450893402,0.9629999995231628
49,0.12283863872289658,0.9674000144004822
50,0.14145629107952118,0.9642000198364258
51,0.10360943526029587,0.9739999771118164
52,0.08914896100759506,0.9787999987602234
53,0.09429404884576797,0.9761999845504761
54,0.11816991120576859,0.9710000157356262
55,0.09067869931459427,0.9782000184059143
56,0.09310983866453171,0.9751999974250793
57,0.14843522012233734,0.9611999988555908
58,0.1697356253862381,0.9509999752044678
59,0.19020657241344452,0.9452000260353088
60,0.15678434073925018,0.9585999846458435
61,0.10654887557029724,0.9746000170707703
62,0.08412958681583405,0.9805999994277954
63,0.06999385356903076,0.9825999736785889
64,0.06806880235671997,0.9842000007629395
65,0.1044674962759018,0.9747999906539917
66,0.10494968295097351,0.9714000225067139
67,0.1123267188668251,0.9682000279426575
68,0.11607716977596283,0.9692000150680542
69,0.09162581712007523,0.9779999852180481
70,0.07973669469356537,0.9801999926567078
71,0.08598736673593521,0.9796000123023987
72,0.062014494091272354,0.9869999885559082
73,0.05307471752166748,0.9879999756813049
74,0.053103070706129074,0.9883999824523926
75,0.047674987465143204,0.9896000027656555
76,0.04672357439994812,0.9891999959945679
77,0.15296092629432678,0.9567999839782715
78,0.21281902492046356,0.9323999881744385
79,0.1606394350528717,0.954200029373169
80,0.21550332009792328,0.9218000173568726
81,0.264987587928772,0.8867999911308289
82,0.30639156699180603,0.8679999709129333
83,0.37303903698921204,0.8022000193595886
84,0.30365321040153503,0.8661999702453613
85,0.22038288414478302,0.9330000281333923
86,0.14413084089756012,0.9624000191688538
87,0.08945813030004501,0.9778000116348267
88,0.08231724053621292,0.9801999926567078
89,0.06226356700062752,0.9864000082015991
90,0.05601514130830765,0.9873999953269958
91,0.0653790608048439,0.9847999811172485
92,0.09271494299173355,0.9778000116348267
93,0.0722384974360466,0.9829999804496765
94,0.07727984338998795,0.9805999994277954
95,0.06930173933506012,0.9832000136375427
96,0.0976485013961792,0.9769999980926514
97,0.1761532574892044,0.9557999968528748
98,0.12969660758972168,0.9682000279426575
99,0.08063405007123947,0.9825999736785889
