,loss,accuracy
0,2.2516536712646484,0.2892000079154968
1,1.3536909818649292,0.41920000314712524
2,1.0894417762756348,0.510200023651123
3,0.9377216100692749,0.5680000185966492
4,0.8261103630065918,0.640999972820282
5,0.7159408330917358,0.6854000091552734
6,0.6300103664398193,0.7396000027656555
7,0.5421966910362244,0.7915999889373779
8,0.4794110357761383,0.8227999806404114
9,0.3998698592185974,0.859000027179718
10,0.3616606891155243,0.8691999912261963
11,0.34021681547164917,0.8799999952316284
12,0.2967470586299896,0.8974000215530396
13,0.3117744028568268,0.9014000296592712
14,0.2772532105445862,0.9118000268936157
15,0.2324942648410797,0.9301999807357788
16,0.5191341042518616,0.7929999828338623
17,0.3626234531402588,0.8772000074386597
18,0.2568066120147705,0.9200000166893005
19,0.23470205068588257,0.9301999807357788
20,0.2668299376964569,0.9133999943733215
21,0.15993966162204742,0.9534000158309937
22,0.14990763366222382,0.9544000029563904
23,0.17174769937992096,0.9488000273704529
24,0.1312025934457779,0.9617999792098999
25,0.12018735706806183,0.9664000272750854
26,0.09788889437913895,0.9733999967575073
27,0.17244218289852142,0.9455999732017517
28,0.1469820737838745,0.9581999778747559
29,0.15676219761371613,0.9570000171661377
30,0.10761872678995132,0.97079998254776
31,0.08963146060705185,0.9761999845504761
32,0.09203279763460159,0.9768000245094299
33,0.08297969400882721,0.978600025177002
34,0.14693528413772583,0.954200029373169
35,0.11228200793266296,0.9675999879837036
36,0.1931018978357315,0.9398000240325928
37,0.13960036635398865,0.9620000123977661
38,0.10189004242420197,0.9702000021934509
39,0.0834871456027031,0.9769999980926514
40,0.06677845120429993,0.9847999811172485
41,0.0497649610042572,0.9872000217437744
42,0.12238598614931107,0.9656000137329102
43,0.1443690061569214,0.95660001039505
44,0.11292486637830734,0.9684000015258789
45,0.11429290473461151,0.965399980545044
46,0.17482322454452515,0.9488000273704529
47,0.11961619555950165,0.9685999751091003
48,0.07978154718875885,0.9782000184059143
49,0.09917698800563812,0.9711999893188477
50,0.1172163113951683,0.9661999940872192
51,0.09458260238170624,0.9750000238418579
52,0.07586725801229477,0.9811999797821045
53,0.07856910675764084,0.9815999865531921
54,0.11096449941396713,0.97079998254776
55,0.1719851791858673,0.9452000260353088
56,0.1566668152809143,0.9557999968528748
57,0.12653101980686188,0.9544000029563904
58,0.10940197855234146,0.9711999893188477
59,0.10376884788274765,0.9735999703407288
60,0.1832733154296875,0.9426000118255615
61,0.15045903623104095,0.9567999839782715
62,0.14767904579639435,0.9509999752044678
63,0.09726649522781372,0.9684000015258789
64,0.08784227818250656,0.9746000170707703
65,0.07668648660182953,0.9805999994277954
66,0.04531325772404671,0.9890000224113464
67,0.045705147087574005,0.989799976348877
68,0.037373561412096024,0.9919999837875366
69,0.08073966950178146,0.9801999926567078
70,0.07175987213850021,0.9782000184059143
71,0.054706871509552,0.9850000143051147
72,0.07446692138910294,0.9793999791145325
73,0.07006039470434189,0.9855999946594238
74,0.06263665854930878,0.9873999953269958
75,0.08346010744571686,0.9807999730110168
76,0.06975103169679642,0.9855999946594238
