,0,1,2,3,4
0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.9776422764227642,0.018292682926829267,0.0040650406504065045,0.0
2,0.0,0.10754912099276112,0.7156153050672182,0.17321613236814892,0.0036194415718717684
3,0.0,0.020659124446630595,0.23118544023610427,0.4500737825873094,0.29808165272995574
4,0.0,0.0009891196834817012,0.05242334322453017,0.2903066271018793,0.6562809099901088
