,0,1,2,3,4
0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.996415770609319,0.0035842293906810036,0.0,0.0
2,0.0,0.1996996996996997,0.535035035035035,0.21871871871871873,0.046546546546546545
3,0.0,0.05734406438631791,0.37424547283702214,0.3103621730382294,0.2580482897384306
4,0.0,0.017526289434151226,0.20931397095643464,0.3084626940410616,0.4646970455683525
