,0,1,2,3,4
0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.9965363681345868,0.0029688273132112814,0.0004948045522018803,0.0
2,0.0,0.14026236125126135,0.7230070635721494,0.11301715438950555,0.023713420787083755
3,0.0,0.019507186858316223,0.33316221765913756,0.26540041067761805,0.38193018480492813
4,0.0,0.003889158969372873,0.11570247933884298,0.21390374331550802,0.6665046183762762
