,caloNum,c,c_err,a,a_err,t,t_err,m,m_err,chisqr,rand_c,rand_c_err,rand_a,rand_a_err,rand_t,rand_t_err,rand_m,rand_m_err,rand_chisqr
0,1.0,1.0770343149634216,0.009141743976095379,4.132786535729809,0.1738151288824157,6.533659467207784,0.21386097182163477,-0.001242629353327373,7.276215406191724e-05,2.093240207909651,1.0827813141734755,0.006705319678567997,3.4234287042862337,0.09690605976387649,7.429378166986494,0.17928229791998918,-0.0012724614911412881,5.283715285520944e-05,1.0354003407405385
1,2.0,0.7262424102069873,0.017126604751848424,3.646439682559685,0.270793716465251,7.116169107381004,0.43749840542582813,-0.0011470730420146274,0.00013542662154313,6.955350670910387,0.7467980017206984,0.008159921381876845,2.7730084181036037,0.091125232767122,8.420368178419805,0.2576740592819276,-0.001183098098464488,6.358494756666011e-05,1.3951739151829152
2,3.0,2.016596148413314,0.012472128428445228,5.553176375532541,0.3098837926518901,5.792347174556365,0.23099725456945444,-0.0011224160619867096,0.00010008930615601927,4.171823558204656,2.0101032903830784,0.005469006854989246,6.706081262427541,0.14773383509727817,5.584708553477938,0.08565581652704966,-0.0011273637617410833,4.398978239597346e-05,0.8175407887349792
3,4.0,1.3433151689374783,0.008827157933718233,5.310099825103505,0.20716072142680383,5.9401189481761945,0.16862576598937692,-0.0012055423775624117,7.072244698542077e-05,2.0615488236762958,1.3419948677677747,0.005801757228584811,6.113497057323606,0.14548076998526138,5.768842837553597,0.09783086028405409,-0.0011876483990450914,4.657133301627001e-05,0.9046736723487103
4,5.0,3.2088039684526377,0.019666726841341634,4.261217717729702,0.3419878276039002,6.8101949947893194,0.4378423385413894,-0.0015410749641200177,0.00015605356851931996,9.442276525186053,3.189036636135078,0.008679400695339767,3.2462955576543377,0.10958824462448424,7.929471567591287,0.23890308993766557,-0.0015064063092334239,6.800908086154904e-05,1.6544346414798994
5,6.0,1.9368164011101907,0.013841590221845529,8.529760435834248,0.6013387685555862,4.5851908030012885,0.19495998352172922,-0.0014184099441470982,0.00011256316603901477,5.732364972820074,1.9411146286400833,0.007250742069227877,18.207102767156783,0.49348104424878736,3.866316006346892,0.05559029264717081,-0.0014265522454890006,5.942800791145588e-05,1.6770167785243977
6,7.0,2.6651629678598745,0.009382546403596306,4.557480358166664,0.19263449814981448,6.307687112142528,0.20245704707947368,-0.0016045246469207353,7.486616750326732e-05,2.2514972250147336,2.663740008290857,0.006437263991753141,4.156321918444329,0.11300616826139771,6.7776161474885805,0.14728073103492503,-0.0016399021911980938,5.109618799723285e-05,1.0144537512529295
7,8.0,1.5443860725989735,0.01282224263016569,3.747725883141545,0.2111701407206023,6.9820952860285805,0.3212024630019277,-0.001709840539246899,0.00010154407246605073,3.9483715179545134,1.549107712030313,0.008013280101405323,3.00804954352375,0.09861665142412959,8.029349468749212,0.23699505735796175,-0.0017920450706112633,6.27190868098861e-05,1.3969000966453415
8,9.0,0.8839400361832291,0.01680551794297259,3.43473243321198,0.2781883363306348,6.9675617514765475,0.4596546761111427,-0.0014643743781534943,0.00013311399848037273,6.793197495008288,0.9010027777179036,0.0075921273393812485,3.078542248296428,0.10686889849400806,7.524137293291888,0.22463023744202837,-0.0014838757478540974,5.9761731528536334e-05,1.3155974369599597
9,10.0,1.2092320005104178,0.012813604037948505,3.927204580333063,0.24482873577029482,6.5190069624308125,0.3157824240860212,-0.0016834127577276521,0.0001020044210003338,4.118105327130947,1.2111343908151426,0.006653351455720815,3.3673139120755957,0.10053366391358963,7.273706815464574,0.1823651593054416,-0.0017435896198912837,5.251952353224509e-05,1.0345272127921905
