,caloNum,c,c_err,a,a_err,t,t_err,m,m_err,chisqr,rand_c,rand_c_err,rand_a,rand_a_err,rand_t,rand_t_err,rand_m,rand_m_err,rand_chisqr
0,1.0,1.0791530869865213,0.0050405526756642895,4.231630846328922,0.09959170955439625,6.561083833923074,0.11805113727228037,-0.0012592681927048697,4.010606154981326e-05,63.552836236281664,1.0837830703930909,0.004326952760172835,3.520506225123092,0.06533808554587575,7.424746703351506,0.11521644702929579,-0.0012787123096873287,3.409547637416268e-05,43.17099814658851
1,2.0,0.7217255908490294,0.00688996962158074,4.152405365796804,0.13039765258037148,6.690962378763042,0.16287420786886236,-0.001105991950708881,5.474208965915723e-05,117.31922325583591,0.7479878190800727,0.0048173778002999846,2.884941260455765,0.056926152466543645,8.352155463156558,0.149627076150719,-0.0011884059203217615,3.756682002574055e-05,49.0026714268445
2,3.0,2.0256845022527044,0.00600226223213018,4.707790661603546,0.12504131972559512,6.404485317769036,0.12792871486131796,-0.0011797857302984268,4.784052432670891e-05,91.42347880219597,2.0113398947842676,0.004037814061739694,6.631218220880487,0.10886814113782202,5.7195461578637135,0.06504924957989794,-0.0011333923535988206,3.24293715160782e-05,44.07973767477373
3,4.0,1.3529045206726384,0.005109640149527362,4.598958600975436,0.10308039089091928,6.497643608835,0.11066994388188524,-0.0012777610344407982,4.0683631846301e-05,65.68140773086571,1.3471369671355338,0.00404838441364374,5.9363831341726385,0.09854608489384571,5.978944957948901,0.07099251683148099,-0.0012324856650535317,3.2420941354417e-05,43.26683027074161
4,5.0,3.2035351098481137,0.007509162902375918,4.92815904244274,0.16033564346418538,6.333569266906949,0.1537813519287864,-0.001487023766382552,5.9898039584287435e-05,144.02744474140647,3.19010444255651,0.004837354724289201,3.3659287820733197,0.06399318644631642,7.90662592985368,0.13140620779368553,-0.0015187305400206957,3.7911346189025705e-05,51.54511712692507
5,6.0,1.960036849466407,0.0054893701996852826,4.984991379840392,0.12759816961141893,6.099813346449537,0.11338342026276882,-0.0015755979203935881,4.39011776002285e-05,78.65613073754483,1.944423001000144,0.0041214650792348,17.907164979430508,0.2784754335593378,3.9763681376154105,0.032690392072868966,-0.0014394752433718654,3.3740602509300995e-05,53.75351618960967
6,7.0,2.6648359931930496,0.005332588959838914,4.807325280091691,0.12029318850539993,6.180230204971968,0.11341839021513184,-0.001600354687065795,4.260876180658925e-05,73.67102899063237,2.663678911455312,0.004264233443670729,4.185797683378918,0.07658307027331838,6.851504891488662,0.09890390689445014,-0.0016337575219250305,3.3818715905271216e-05,44.26147558109384
7,8.0,1.5433666060603426,0.0058344205944987826,4.493110883260971,0.12250397802499895,6.383483312952974,0.13048917468428953,-0.001713642649006692,4.651443911530531e-05,86.56306170724301,1.5463824165206619,0.004672905798718066,3.178365331493906,0.062272186152490784,7.87926502217712,0.13460327436202824,-0.0017704048577277735,3.6633951111532665e-05,48.22711271740675
8,9.0,0.8821297301386525,0.006831267141434554,4.0221545544984885,0.13984649993309783,6.45905908274751,0.16960623042519765,-0.001446512027297692,5.441740022944821e-05,117.86697380433031,0.9031470009889311,0.004747235943643118,3.23235065115552,0.07112958467330935,7.452509950592155,0.13745757813925932,-0.0015024342994180671,3.73957755401835e-05,51.83114215625243
9,10.0,1.2099188485454642,0.005875534657661753,4.397874835791001,0.13050635333207203,6.225397420361667,0.1360259152957702,-0.001692108460561484,4.692481095737423e-05,89.08487505902853,1.2079322746184529,0.0043606583580644365,3.5112825743542793,0.07051340236850154,7.193163942106404,0.1179588226599637,-0.0017091198979852305,3.445162533533609e-05,44.82727836226278
10,11.0,0.9613215433468251,0.005128294032822661,4.480786874671529,0.1157088735171487,6.182476250935967,0.11695896930414879,-0.0017462145898103011,4.097665415186647e-05,68.13799900148024,0.971055022186655,0.004199706921067385,3.8439375476226094,0.0746772287454059,6.882413695365445,0.10585495263007737,-0.0017651094260046662,3.3295267169946864e-05,42.80595117066564
11,12.0,0.7394059259612096,0.004787066608997112,4.235504259769171,0.10559795313746013,6.244836421521869,0.11488041938759636,-0.0017361326822822579,3.8223652236027025e-05,59.03081928845461,0.7458322061622499,0.0042526799551853185,3.5469777192581766,0.07148693103437662,7.062192620790954,0.11482915487268847,-0.0017541055536703831,3.3646991503492844e-05,43.15357170745657
12,13.0,1.1105374608488994,0.004626882117729323,3.1743098744307114,0.10683863404770498,6.121331857271816,0.1497287229395597,-0.0013299657885508548,3.699608456418111e-05,55.78876073496131,1.1130524932623165,0.0038919655879018733,2.655380774969422,0.0682525883149064,6.928574125870744,0.14154210943763482,-0.001345936063768502,3.084028535349595e-05,36.61093378442445
13,14.0,1.2022471569049271,0.005703480187777475,4.03060559549504,0.12113997297037471,6.351818747004136,0.14254533096789426,-0.0016754477083842443,4.548714117702153e-05,82.97343417073458,1.212450554766037,0.004192916812932117,3.4699355357991,0.07026709339078145,7.072014742888585,0.11566009891024583,-0.0017000246242070461,3.317042118580503e-05,41.90969713036376
14,15.0,1.4122177213521718,0.005008075474664475,4.30960187839872,0.11617890789042011,6.107944889173319,0.11952595035877878,-0.0017175779193538106,4.004964129427367e-05,65.43559718290587,1.4132634712587724,0.004305809642722522,3.6267806768065936,0.07753975952806007,6.84423083986391,0.11530358456893552,-0.0017174947428835506,3.41517048958048e-05,45.164821818545896
15,16.0,1.1275650071925925,0.006128347639194855,4.197797356744043,0.1344341067312925,6.261258726890094,0.1481678174349583,-0.0017110792237048215,4.892504210031208e-05,96.60579123064751,1.1435339382949152,0.004348897100852269,3.572256429480837,0.07440962255016968,7.007337996985827,0.11697065581289445,-0.0017385079300488032,3.4430489156403284e-05,45.37346670224567
16,17.0,1.6029050699682879,0.007566927913589992,3.816326401425966,0.15148279650407806,6.5197097678906735,0.19717900773716948,-0.0016124393417444839,6.0233688962964205e-05,143.7431117135926,1.646184356012852,0.010290298063345122,0.7637849597459192,0.03192841585292186,16.164755418026758,1.0316864196283715,-0.0017946247426569603,7.330625535029021e-05,100.39319039191284
17,18.0,1.9656288120148429,0.005204575357327846,4.170329347705008,0.11513917039427048,6.237676558306393,0.12691692222982048,-0.001500804482294776,4.15610635429812e-05,69.82840008151058,1.980450760353528,0.004820234188200787,2.46064530165317,0.056025199032416755,8.413155911941608,0.17517097422954117,-0.0015933198789688946,3.756048834122201e-05,48.744397171147085
