,c,m,c_err,m_err,redchi,caloNum
1,32.64840983275329,-3.8894998894645205e-05,0.0037518926607730788,3.557304656551225e-05,0.6486764683534524,1.0
2,32.51219870614833,-5.000294099655189e-05,0.00384847016229701,3.648834858539364e-05,0.6886424182782259,2.0
3,32.41419321452609,-7.428816493626478e-06,0.0036259309026583472,3.438197068885554e-05,0.5914045107370326,3.0
4,32.42792918305544,-0.00010352468589913677,0.003706239285460081,3.512941986113833e-05,0.6286108425937167,4.0
5,32.5336971442116,-0.00010935392823896439,0.0036686562247907287,3.477494810140155e-05,0.6180841801130057,5.0
6,32.64381957322823,-9.127711567691321e-05,0.0038396952947141365,3.64019654060613e-05,0.6750964654925424,6.0
7,32.59711021575811,-0.00015605136879692783,0.0038335877459403263,3.634124639833841e-05,0.676792968799282,7.0
8,32.22410120166399,-6.117200845068282e-05,0.0037915769123640997,3.593735407310287e-05,0.6692006253517698,8.0
9,33.37728445199538,-5.401336737964613e-05,0.004051682642320834,3.840352637024389e-05,0.6824297625274727,9.0
10,32.190464772297815,-1.46622206893543e-05,0.00378330858139964,3.5867193391847296e-05,0.6791599170573469,10.0
11,32.57658508755081,-6.859593869212866e-05,0.003738891932442793,3.5447564644911564e-05,0.6543253312940841,11.0
12,32.32253909215325,4.457772431609719e-05,0.003700727362031422,3.508900714639501e-05,0.6478099167343832,12.0
13,30.431235931016488,5.1795815286581615e-05,0.0036979497045705814,3.5057634861512875e-05,0.7073542761267385,13.0
14,32.188206142752776,5.936382958959818e-05,0.003620859830580095,3.433368927914105e-05,0.6254055865140001,14.0
15,32.17765061477699,-3.256744741741979e-05,0.0036503205216277404,3.4609761089513604e-05,0.6231074257373217,15.0
16,32.32308780256751,6.468856432739756e-07,0.0037507245077369354,3.590391727057205e-05,0.6584173982142424,16.0
17,32.883946708237325,7.652763522147943e-05,0.003958627738278512,3.753930527028843e-05,0.6911149963168468,17.0
18,32.407497456695864,7.921268400790105e-05,0.003695229694877989,3.5038388240186736e-05,0.6272328272200142,18.0
19,30.8190691123297,4.424689636395307e-05,0.0035244854627421193,3.3417149499480336e-05,0.6130796293708914,19.0
20,32.30815326233422,-3.052802195735449e-05,0.003853396614906207,3.653132404434156e-05,0.6897180879231547,20.0
21,32.34143211081537,-3.815559060382778e-05,0.0037564700755934495,3.561391813191784e-05,0.6554890405761195,21.0
22,32.522005091721,-5.433477668970177e-05,0.0037666585291928315,3.570745060398543e-05,0.6411266196452619,22.0
23,32.570735043423525,-1.9858081565016228e-05,0.003691275318926865,3.4999911195531776e-05,0.6113893639100246,23.0
24,33.067092919306425,3.057494230174207e-05,0.003975133574493479,3.768578808186234e-05,0.6705386466307083,24.0
