,c,m,c_err,m_err,redchi,caloNum
1,34.09915468490087,-0.0004067214114654716,0.0041505602536196055,3.939819310303167e-05,0.8223496293136892,1.0
2,35.77005505742102,-0.00020573369970222632,0.003698060508476728,3.50898267337803e-05,0.5389856364609434,2.0
3,33.991562713944155,-0.0003197251065173434,0.004149629259917876,3.938583694317488e-05,0.8429664658508459,3.0
4,33.84582259601279,-0.0005009912103633996,0.00415241119606719,3.9401970015877935e-05,0.8276378724459856,4.0
5,33.95396281796107,-0.00047020290563892786,0.004457665354429575,4.232275829094964e-05,0.9403282198233041,5.0
6,33.92968119844579,-0.0004668908019749285,0.004524459133677403,4.294987895804641e-05,0.9731292279518504,6.0
7,33.846659520667814,-0.0004945140445222762,0.004595789892338031,4.363332536912497e-05,1.0081904847982255,7.0
8,33.75644059464623,-0.0005896746526403707,0.0046930372667587615,4.455008171216024e-05,1.0570371067400377,8.0
9,34.709641355560166,-0.0003701891957413883,0.004171712033223079,3.95855253599731e-05,0.7485685332433967,9.0
10,33.79277742568436,-0.0004120646013364704,0.003956498424068224,3.7530002167303265e-05,0.7752525216278786,10.0
11,34.017059948433825,-0.00027458376003419716,0.004221992325539698,4.005715475266908e-05,0.8462300689089692,11.0
12,33.795259188662705,-0.00021409261608629215,0.0037348266024268668,3.5421638456216035e-05,0.6677482998355896,12.0
13,34.798011187231154,-0.00010969783125314159,0.003284815408743223,3.114731058630273e-05,0.5069781963525207,13.0
14,33.42308324202826,-9.740809248093285e-05,0.0037157608215305574,3.522386707827514e-05,0.6886775360680755,14.0
15,33.589168892563364,-9.408076248385022e-05,0.00371316326017426,3.5200109950542765e-05,0.6649700650048792,15.0
16,33.76268714458617,-0.00011605012394599878,0.00359738287029938,3.409965969334155e-05,0.6249719823914868,16.0
17,34.12167950292655,-0.0001306736024666577,0.003701506492495465,3.507971776835031e-05,0.6321714292340865,17.0
18,33.88157263820783,-0.00010553159628723385,0.003768071454884444,3.571060154235443e-05,0.6671116856134602,18.0
19,35.117201714218886,-7.313665971264705e-05,0.0037761457578572312,3.579899702436381e-05,0.6448743599341534,19.0
20,33.71188498998025,-0.00020213480339659196,0.0038214835761793482,3.623344397769801e-05,0.6958745166443832,20.0
21,33.78568700084564,-0.0001884277056877215,0.003947791945707442,3.743544627844891e-05,0.7440901957926472,21.0
22,33.96044842895717,-0.0003757744708443589,0.003912086762580648,3.709193132720501e-05,0.7191352028290898,22.0
23,33.98081646215215,-0.00042222665260938097,0.004414354667625065,4.1868322921655236e-05,0.8938374791112418,23.0
24,34.40989138095883,-0.0003230241575402637,0.004121118657904766,3.910532090122861e-05,0.7450928475713381,24.0
