,c,m,c_err,m_err,redchi,caloNum
1,32.52850600961915,-0.00017574934514374974,0.002072745961140541,1.9655119516693347e-05,0.8305179158642064,1.0
2,35.27555972268973,-0.00011594374707124544,0.0022668793943261788,2.1501541107468192e-05,0.6221775858910906,2.0
3,33.81124360083652,-0.0002028304332055697,0.0019524734038589711,1.851713374199286e-05,0.6033375285806387,3.0
4,33.35896178397426,-0.00019422736149288244,0.0021302425427265534,2.020318373810761e-05,0.7122007259057634,4.0
5,34.17294833106269,-0.00012973440250985124,0.0022766309968006155,2.1597343167212755e-05,0.6743741137104609,5.0
6,33.61614097848751,-0.0002533699396762845,0.0022422933997586084,2.1264013919411964e-05,0.7626004017275109,6.0
7,33.25689441656506,-0.00021721585106049268,0.002257011825628773,2.140281403739989e-05,0.8400223255644109,7.0
8,33.275793162204046,-0.00013262162659910537,0.0021802173954582117,2.06823577484154e-05,0.7500929686759638,8.0
9,34.36418138167085,-0.00011813219158973709,0.0021401263600218544,2.0298756373946143e-05,0.6790008081378844,9.0
10,33.11899856994531,-0.00010666883775256597,0.0020094736360154416,1.9063757474585375e-05,0.6704963348155516,10.0
11,32.98240367533811,-0.0002119257042227929,0.0020488829500659098,1.9432114367807457e-05,0.7265839089520771,11.0
12,33.163147671207355,-0.0001575669388385048,0.0019210940303594787,1.821923142038306e-05,0.6891944358985825,12.0
13,31.263050111353103,-0.00016074020116407794,0.0018076175751354563,1.7139275971005427e-05,0.6334099433949956,13.0
14,33.035031860273655,-0.00011810918106425206,0.0020010827156974526,1.8981026781037332e-05,0.7231687281060074,14.0
15,32.917281551225116,-0.00013044902211145626,0.0018799595343238242,1.782973090299295e-05,0.6022965703838901,15.0
16,33.416248420855446,-9.90259727574605e-05,0.002037316937247288,1.93225599693486e-05,0.6948706268551469,16.0
17,32.697350910659736,-0.00014156609683546595,0.00208707297815044,1.9794822355151217e-05,0.7807846573111354,17.0
18,32.302292007798286,-0.00016328184069269724,0.0019905680075121106,1.8875915545217125e-05,0.773483754787538,18.0
19,32.38939711650654,-0.0001929974205954199,0.0020502123593233983,1.9437015205472376e-05,0.79770857466305,19.0
20,32.660825955744144,-0.0001819914780816223,0.0020895583257172284,1.9816066057913705e-05,0.8045501712967246,20.0
21,33.48959272308629,-0.00010960895390477177,0.002222558146089043,2.1087063972152716e-05,0.7402360800071565,21.0
22,32.92429128196906,-0.0001908670932316836,0.0022618674310682465,2.14487856523458e-05,0.8015862732013013,22.0
23,33.38367247216178,-0.00016740271718740374,0.0020528870428570154,1.947293711079095e-05,0.6821339035669894,23.0
24,33.954001058421994,-0.00013739091923470337,0.0019888142551519345,1.8862033083652117e-05,0.6939267352168256,24.0
