,c,m,c_err,m_err,redchi,caloNum
1,34.213009674570195,-0.000868439533746268,0.005008579206291796,4.759531022245449e-05,2.993320256312343,1.0
2,33.87959588033914,-0.0007306766041889068,0.004525117318276893,4.29867101094934e-05,2.485163818637156,2.0
3,33.93492729625463,-0.0007990779060398356,0.004788242317843355,4.546607843183226e-05,2.69995624576175,3.0
4,33.96622154900319,-0.0010944257275533609,0.005660739937050479,5.3747482514163016e-05,3.858217545503654,4.0
5,34.174779072209326,-0.0011154680107871018,0.005059736696757118,4.803594080432329e-05,2.997016805493838,5.0
6,34.06430245677834,-0.001213103815072225,0.0061891256787797245,5.872454772159119e-05,4.580264952300139,6.0
7,33.87060481179729,-0.0010310854924353574,0.005245647544193664,4.980335193797455e-05,3.3168272755205352,7.0
8,33.71811952729929,-0.0010034509418278548,0.005482875016965195,5.2069581736953306e-05,3.6469020277039057,8.0
9,34.63496637060488,-0.0007401321870103006,0.0043607148800149384,4.140325975587298e-05,2.0666389357818975,9.0
10,33.761767529290054,-0.0006298826491043519,0.003846960543561775,3.6512002023844293e-05,1.8310685876688502,10.0
11,33.97359531328656,-0.0005412036617923333,0.0033686795971255273,3.196811696431224e-05,1.3469049072935275,11.0
12,33.722676767512745,-0.0003502469016400944,0.0030358721075022703,2.880285802265562e-05,1.1040723371527197,12.0
13,34.74193480210843,-0.00010452253937431877,0.0024233513058063974,2.299181372955101e-05,0.6890199630952378,13.0
14,33.495960006490435,-0.00014117764971133262,0.00248357412397613,2.355350919945509e-05,0.7564826679576246,14.0
15,33.57617303552456,-0.0002232528526771027,0.0025365117976582996,2.4050196676658065e-05,0.7724986374414027,15.0
16,33.73358006482928,-0.00018383390892839913,0.0024367922922885837,2.310242360440887e-05,0.713362563649294,16.0
17,34.3544029971528,-0.0001203965130516238,0.0022358177540019158,2.119532813857437e-05,0.5551796041562731,17.0
18,33.858728315013515,-0.00015526477024763174,0.002496850433453974,2.367127252378291e-05,0.7263493710664056,18.0
19,35.106958117935775,-0.000114796721318422,0.002490808650088675,2.3620953005790454e-05,0.6957988058827356,19.0
20,33.73004314743559,-0.00045782535732130647,0.003411740871444849,3.2352487739623156e-05,1.3796432194311155,20.0
21,33.86876930047957,-0.0005833495448378523,0.003997308136738529,3.7908160699297304e-05,1.8915037904961416,21.0
22,34.06375190837282,-0.0006988376034230415,0.004191890420080098,3.976505705051086e-05,2.04388372172829,22.0
23,34.085537416452816,-0.0007583145977040351,0.003992981951747312,3.789743869806168e-05,1.8164824986856476,23.0
24,34.489851666532864,-0.0007089558057467027,0.004336392492816959,4.117410147389994e-05,2.048963548108799,24.0
