,c,m,c_err,m_err,redchi,caloNum
1,32.920063345520326,4.4669028054888926e-05,0.004183301991785146,3.9650306812340035e-05,0.6603285735747492,1.0
2,31.79693883430724,5.738550784628593e-05,0.0039637777024583735,3.756930533218378e-05,0.6859959377078465,2.0
3,31.76842099870678,1.2282125802398625e-05,0.004219180085348294,3.999457262867131e-05,0.742390963803747,3.0
4,31.609741546238535,-1.4122952723627513e-05,0.003891914766706955,3.6868800031013185e-05,0.6494302017280751,4.0
5,31.96803581095172,5.175982793037548e-05,0.004127443007010151,3.911508376031568e-05,0.7126380975512818,5.0
6,32.18540529260275,1.656840840968954e-05,0.003988419955671901,3.779224813973086e-05,0.6539589990734597,6.0
7,32.18175380900652,3.076820998737517e-05,0.004085417415007565,3.871095498324843e-05,0.6912831936585224,7.0
8,31.75266863148863,-5.8244353963177176e-06,0.0038482477116897904,3.645529987220944e-05,0.6254433371104213,8.0
9,32.759680604988155,-6.019284471858732e-06,0.0039495747568432495,3.742355035087074e-05,0.5846260744078285,9.0
10,31.711124741347398,4.321239968430035e-05,0.0038205113941183603,3.6206087585091576e-05,0.6207993290731514,10.0
11,31.978182072700257,-4.379817221455973e-06,0.003965674956623608,3.7568944005754145e-05,0.6661169217844846,11.0
12,32.019873175587406,5.3483366742490546e-05,0.003764158859562637,3.567929339855939e-05,0.6006819310590887,12.0
13,28.637199259074848,-4.113718315656989e-05,0.0036778950496737326,3.485743741794237e-05,0.6796280875265694,13.0
14,31.64593816558112,-4.0777726211360665e-05,0.003987320894818523,3.7784690639131655e-05,0.6932993178206044,14.0
15,31.316808339567043,2.007467354658843e-05,0.003929957592401823,3.724618331562978e-05,0.6695288712547212,15.0
16,31.728054356475965,1.7124686777281184e-05,0.0041846321127420975,3.96667610163896e-05,0.7505589128575461,16.0
17,31.92720460877507,-5.851557354730197e-05,0.004026706894051581,3.815041899334272e-05,0.6859027574156903,17.0
18,31.799997096746097,-2.6236254450862084e-05,0.003713330270994808,3.519361597383938e-05,0.5901620614129326,18.0
19,28.958496593035,4.235910612782057e-05,0.0036089073445722967,3.419972890828585e-05,0.6281753474948647,19.0
20,31.80864324833633,-2.8895812643647822e-05,0.003964265506053771,3.756983146090829e-05,0.6675202666004181,20.0
21,31.80620031713858,3.882016090916984e-05,0.0039201453418234375,3.715862034719101e-05,0.6461140271277055,21.0
22,31.699343765773197,-8.991134522784439e-05,0.003928846320993729,3.7222612355530375e-05,0.6554610878974177,22.0
23,31.765229705977205,-1.582115894538383e-05,0.0038670627307942173,3.6652312679933765e-05,0.631197332588338,23.0
24,31.86643065923562,-2.5789211624660524e-05,0.0036519487599488225,3.461530367869898e-05,0.5624887564102844,24.0
