,c,m,c_err,m_err,redchi,caloNum
1,32.480958730989144,-0.00013550058504863127,0.0017932410365902609,1.700423167718724e-05,0.7854656739218,1.0
2,35.241595624938434,-8.625504472670187e-05,0.00210887677570306,1.9995748565811006e-05,0.6814970186689003,2.0
3,33.76423449806595,-0.00019330299560516018,0.0018670818499187721,1.770234528333091e-05,0.6968243508771926,3.0
4,33.32306627692181,-0.0001871549137018036,0.001750562607547591,1.6596851808077475e-05,0.6101574348174486,4.0
5,34.157567032894235,-0.0001506509790587529,0.002063523012102196,1.957018016453231e-05,0.7303212546868176,5.0
6,33.579294476205035,-0.00021526084926504208,0.0019142493831984264,1.8146237247475956e-05,0.6997247506408765,6.0
7,33.2131385551873,-0.00022066743086401885,0.0018336837713733185,1.738089646917408e-05,0.6978008234110994,7.0
8,33.25005372018276,-0.0001401701642887998,0.001915613118320359,1.8164227247595627e-05,0.7320962597116943,8.0
9,34.31809092905183,-6.362630506029365e-05,0.0020014246108814777,1.8979393121019938e-05,0.7472397212696759,9.0
10,33.08283752408616,-0.00016646746501913778,0.0018862758097016653,1.7884619217958362e-05,0.7436048869510951,10.0
11,32.96208491061994,-0.00018852326797502705,0.0018684232660013784,1.77155178454847e-05,0.7689379061092595,11.0
12,33.123618959390186,-0.00012575372527745543,0.0017639962094433712,1.6725320401634443e-05,0.7321223154438561,12.0
13,31.233439308027357,-0.0001918111049767912,0.001814144066566804,1.7198927119337865e-05,0.8062307144602137,13.0
14,33.005580901136824,-0.0001591126479731919,0.0018484436768508585,1.7524784418048383e-05,0.7782374261848665,14.0
15,32.88440363058713,-0.0001672070514258106,0.0018511911295843663,1.7549384138430094e-05,0.736538098422228,15.0
16,33.38588480001115,-0.00018341080943073962,0.0018630492253060172,1.7660637791179547e-05,0.7338445858444184,16.0
17,32.65499723980542,-0.00014908040823335966,0.0019008814853297014,1.8020798390630975e-05,0.8178469194608358,17.0
18,32.25866046485026,-0.0001937106084007878,0.0017179800053101705,1.6284927546233436e-05,0.727149049535192,18.0
19,32.34029341588535,-0.00017310982106177875,0.0017911577901287407,1.6978762409902093e-05,0.7676669102214307,19.0
20,32.62332915305036,-0.0001510832103212012,0.0018281886056431644,1.7331518677789e-05,0.773617640326614,20.0
21,33.44354695347172,-0.0001458622763308437,0.0019130093696778465,1.81396561426631e-05,0.6911316006191554,21.0
22,32.878362332648436,-0.00015183759166714772,0.002003304485124694,1.8991021190887554e-05,0.7920397030715752,22.0
23,33.342660815091755,-0.0001275422712742058,0.001738642385049775,1.6484407054447264e-05,0.6192202351628118,23.0
24,33.90810562874263,-0.00017607241884975977,0.0018219027419746747,1.7270209278229426e-05,0.7275565966949951,24.0
