,c,m,c_err,m_err,redchi,caloNum
1,32.58290875065548,2.5712769330166196e-05,0.005872111032355076,5.564260766739937e-05,0.6449297092323419,1.0
2,34.755257210720806,1.0265326017000476e-05,0.006498851310168825,6.15766122452518e-05,0.6223901502174072,2.0
3,32.482071203422905,-7.815512440112471e-06,0.006258838739440769,5.931509656709603e-05,0.7266981231213621,3.0
4,32.37988493384703,-7.567641137973258e-05,0.006255264838306309,5.927099612650572e-05,0.7240542865699546,4.0
5,32.40289537858038,-2.032713903099559e-05,0.005646536491987799,5.353223877761574e-05,0.6017438408362644,5.0
6,32.66986680344288,-6.942306479218452e-05,0.005956324438433442,5.644491799081965e-05,0.6541711258186805,6.0
7,32.61964488795781,2.4810202097658163e-05,0.0054710840898859305,5.185858603434915e-05,0.5549572432995943,7.0
8,32.264445395000486,-1.2090003519316106e-05,0.005788986786242062,5.486197221425345e-05,0.6266400264615009,8.0
9,33.51940625105689,-4.84787513714835e-05,0.006262184392075404,5.934281954261278e-05,0.648073271640943,9.0
10,32.26128694280418,-3.611738606579262e-05,0.006046134111958827,5.729523258631292e-05,0.6964743863254842,10.0
11,32.64271502086182,1.3340186507893037e-05,0.006028588084563037,5.71557562341912e-05,0.6824620069162313,11.0
12,32.42510791947989,-8.688964926895082e-06,0.00597433484437579,5.664357123727926e-05,0.6742171549182856,12.0
13,30.468298117650182,5.795655078255635e-05,0.005507256381546042,5.219581686569123e-05,0.6296485634310963,13.0
14,32.09746789485733,-3.941571220966722e-05,0.005493832191291653,5.2068354383281235e-05,0.5885683099926162,14.0
15,32.18910976990436,2.4935328414299462e-05,0.005737507220812016,5.439517102891866e-05,0.6209574541219043,15.0
16,32.3544645523364,-8.012075937147145e-05,0.00592332108304102,5.61264253215038e-05,0.662918227436447,16.0
17,32.65318546212066,2.5673787845903462e-05,0.006262898108487498,5.936872144164423e-05,0.7215262895874245,17.0
18,32.439693481088106,-1.0647750004366685e-05,0.005671566146730634,5.374270820761675e-05,0.5960871597604317,18.0
19,30.839894057678862,4.473348293987378e-05,0.00536680315666022,5.08720386896256e-05,0.5738972102843487,19.0
20,32.29315595926244,7.347456968398447e-06,0.005994241419862334,5.682118740638612e-05,0.6748137935868505,20.0
21,32.30973277485014,8.738020430110183e-06,0.006015270343307441,5.705005393599734e-05,0.6807145846042628,21.0
22,32.48201685901564,-0.00017149065058041923,0.005977435057101917,5.662320766872971e-05,0.6546472159042143,22.0
23,32.51541135014942,7.51413681889801e-05,0.005574312721413447,5.284079785160575e-05,0.5654350698931593,23.0
24,33.04898174608289,-1.476807008682357e-06,0.0058774534558927154,5.575591493629397e-05,0.5935572135165051,24.0
