,c,m,c_err,m_err,redchi,caloNum
1,33.33055036499871,-9.928362933842028e-05,0.0031215439316827037,2.9591611216179098e-05,0.6225163246688125,1.0
2,33.07255979758966,-5.323079897301408e-05,0.0032153240636458233,3.047861088692904e-05,0.675032848164074,2.0
3,33.0749066006484,-9.302099185537482e-05,0.0033682572939462974,3.193472250394928e-05,0.7100773281723796,3.0
4,33.05069821310582,-4.916835953716614e-05,0.0032320987434124615,3.0640408093392966e-05,0.6696114536089014,4.0
5,33.17944776406482,-0.000152059028296625,0.0031267656707887784,2.9637668784330424e-05,0.6217661314644418,5.0
6,33.17638920239464,-8.978234389001027e-05,0.003406047488711197,3.2292687433650086e-05,0.7463071017164958,6.0
7,33.0787450476425,-0.00010267375147943181,0.0031310813696914038,2.96824648798637e-05,0.6336972609457896,7.0
8,32.86992229475393,-3.888622921743856e-05,0.0033309979577193804,3.158325192140331e-05,0.7189802502288111,8.0
9,33.939681874747464,-0.00011472876614648797,0.003161775205653797,2.9973571323672713e-05,0.5831936620407259,9.0
10,32.87462360833627,-0.00012261327733653626,0.00319879543690613,3.03239719303705e-05,0.6793827311626599,10.0
11,33.20380463984173,-0.00011481078331898598,0.00319452564163412,3.0279695221903324e-05,0.661133636347703,11.0
12,32.958797360482436,-0.00011329513004088021,0.002999933542976999,2.8441626439525586e-05,0.5876213994382179,12.0
13,32.472383311501154,3.4001275755590754e-05,0.0028892448191598238,2.7392242638617878e-05,0.5638743579711162,13.0
14,32.77877256378103,-2.0985194293277054e-05,0.0031522344532108186,2.9883991650368047e-05,0.6633147507238385,14.0
15,32.816107767253115,-5.400101439501093e-05,0.0031155234173356307,2.9539055579092597e-05,0.6328066187374368,15.0
16,32.97395279107156,-6.81011927115005e-05,0.0031147456402475554,2.9531094520039262e-05,0.6351635580995959,16.0
17,33.599955039850414,-6.778172404542371e-05,0.0032325757275853944,3.0644100833960065e-05,0.636215412939532,17.0
18,33.0966474215861,-2.259923805125741e-05,0.0032144186694661775,3.0474767650698335e-05,0.6562747593970432,18.0
19,32.87556469128194,3.334069088678504e-05,0.0030671945455756516,2.9086288638965396e-05,0.6057339613679154,19.0
20,32.96879770921707,-0.00011745790238493203,0.0032170855334959867,3.0494194110900334e-05,0.6663219106304976,20.0
21,33.02633971570346,-0.0001036014842401567,0.0030361653873653095,2.8783260604866333e-05,0.5943309816460465,21.0
22,33.200233922833114,-0.00013260013796079217,0.0031102486974479053,2.9483238697929646e-05,0.6089644310305247,22.0
23,33.259657517052425,-6.320270816007056e-05,0.003100895791148495,2.939675574059533e-05,0.5930834288381521,23.0
24,33.69517453519259,-4.960281507082609e-05,0.0032979811006413635,3.126704259600081e-05,0.6386374201752356,24.0
