,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-1.4270830501756477,0.004868383212946447,33.031860991061926,0.0034424667832891843,1091.1038405328384,0.22742216850391286,46035893.0,33.031860991061926,0.0034424667832891843
1,10,6.227570384230825,-1.4361508624288075,0.013836151892378948,32.79463681826754,0.009783636828628237,1075.488204042069,0.6417016331133797,5617913.0,32.79463681826754,0.009783636828628237
2,20,6.858233946579061,-1.3876675038661896,0.013912765407295592,32.738221076874495,0.009837810764556334,1071.7911192783092,0.6441448474450019,5537111.0,32.738221076874495,0.009837810764556334
3,30,7.488897508927296,-1.3406668039750758,0.014013668070896018,32.67884032682409,0.009909159722227978,1067.906605106064,0.6476396966713692,5437880.0,32.67884032682409,0.009909159722227978
4,40,8.119561071275532,-1.285963303628025,0.01411858915097572,32.634461444820204,0.009983350129441754,1065.0080737934563,0.6516025097788153,5342817.0,32.634461444820204,0.009983350129441754
5,50,8.750224633623768,-1.2123951692024477,0.014205281333724359,32.60270208196665,0.010044650759739178,1062.9361830454723,0.6549655124743528,5267536.0,32.60270208196665,0.010044650759739178
6,60,9.380888195972004,-1.1243629730058324,0.014276716658339718,32.576479927574475,0.010095163162190961,1061.2270444716626,0.657729760237406,5206569.0,32.576479927574475,0.010095163162190961
7,70,10.01155175832024,-1.0486700399463273,0.014336380739355857,32.55153463026994,0.010137352038470736,1059.602406785663,0.6599727318790355,5155418.0,32.55153463026994,0.010137352038470736
8,80,10.642215320668475,-0.9786110994623174,0.014421270772929618,32.57757726090823,0.010197378356865894,1061.2985401904446,0.6644117625590241,5103058.0,32.57757726090823,0.010197378356865894
9,90,11.27287888301671,-0.8801498305431261,0.014489696755782534,32.552844381657714,0.010245762833350549,1059.687677336424,0.6670574461708656,5047302.0,32.552844381657714,0.010245762833350549
10,100,11.903542445364947,-0.8231138312048373,0.014552646881468236,32.54865315030508,0.010290275294099453,1059.4148218988646,0.6698692027375933,5002442.0,32.54865315030508,0.010290275294099453
11,110,12.534206007713182,-0.708571733950703,0.014625071190920373,32.567327758780905,0.010341487014435814,1060.6308373478612,0.6735891942246155,4958705.0,32.567327758780905,0.010341487014435814
