,index,TimeBin,Mean,MeanError,SD,SDError,Var,VarError,Npoints,RMS,RMSError
0,0,5.596906821882588,-1.825467177236807,0.006394021769829231,38.72616339139793,0.00452125615250066,1499.7157310172495,0.3501818089922075,36682652.0,38.72616339139793,0.00452125615250066
1,10,6.227570384230825,-2.3667359932291556,0.023014879415243022,37.92338866679164,0.016273977302709023,1438.1834079725406,1.2343287328103594,2715169.0,37.92338866679164,0.016273977302709023
2,20,6.858233946579061,-2.4414964453595376,0.024693851662582707,37.585713327807966,0.01746118996422693,1412.6858463601616,1.3125825607156618,2316690.0,37.585713327807966,0.01746118996422693
3,30,7.488897508927296,-2.5040418747207704,0.026530602660025677,37.08612916209785,0.018759969049870012,1375.380976227804,1.3914692705208747,1954019.0,37.08612916209785,0.018759969049870012
4,40,8.119561071275532,-2.443809927169952,0.028306765159829106,36.49516045896984,0.020015905597970264,1331.8967369259556,1.4609673730590347,1662226.0,36.49516045896984,0.020015905597970264
5,50,8.750224633623768,-2.3433356353591184,0.02977128616737851,35.967656690752214,0.02105147833359861,1293.6723278238123,1.5143446910713663,1459584.0,35.967656690752214,0.02105147833359861
6,60,9.380888195972004,-2.160255596031249,0.030738172155444367,35.518646235869504,0.021735169972394226,1261.5742304288467,1.544007626251928,1335232.0,35.518646235869504,0.021735169972394226
7,70,10.01155175832024,-1.9362432727433279,0.031320658750374625,35.26845251851657,0.022147050193619677,1243.8637430508575,1.5621843763577574,1267976.0,35.26845251851657,0.022147050193619677
8,80,10.642215320668475,-1.7385172414916839,0.031701814281884476,35.12166158147244,0.022416567854637057,1233.531112243477,1.5746142200173527,1227388.0,35.12166158147244,0.022416567854637057
9,90,11.27287888301671,-1.4934278015300742,0.03197007630747355,35.012940990893924,0.022606257752065925,1225.9060368318198,1.5830231373960453,1199416.0,35.012940990893924,0.022606257752065925
10,100,11.903542445364947,-1.3306439322827548,0.03218448147161769,34.91962845652499,0.02275786509755366,1219.3804515417498,1.5893923873405833,1177189.0,34.91962845652499,0.02275786509755366
11,110,12.534206007713182,-1.2022148668295887,0.03233169093771704,34.87886713974357,0.022861957909287363,1216.5353729518838,1.5947983849448875,1163772.0,34.87886713974357,0.022861957909287363
12,120,13.164869570061418,-1.075444099767693,0.03254097115503261,34.89921683808788,0.0230099413701194,1217.9553359118768,1.6060578666149716,1150192.0,34.89921683808788,0.0230099413701194
13,130,13.795533132409654,-0.9907197596848526,0.03271888764531379,34.91129843168432,0.02313574732688213,1218.7987581861244,1.6153979587376497,1138505.0,34.91129843168432,0.02313574732688213
14,140,14.42619669475789,-0.9639832893944914,0.032811106576920546,34.9017803427327,0.02320095595877505,1218.1342710923627,1.6195093372291645,1131497.0,34.9017803427327,0.02320095595877505
15,150,15.056860257106125,-0.8707316614874508,0.03301711751976954,34.90468412726258,0.023346627693462203,1218.3369740239762,1.6298133301541984,1117607.0,34.90468412726258,0.023346627693462203
16,160,15.687523819454361,-0.8674044183545085,0.033198587678196834,34.8748437819927,0.023474946473069136,1216.2547288183948,1.6373701820778532,1103533.0,34.8748437819927,0.023474946473069136
