,0,1,2,3,4
0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.9965836993655441,0.003416300634455832,0.0,0.0
2,0.0,0.015625,0.967741935483871,0.01663306451612903,0.0
3,0.0,0.0,0.026571282575370465,0.9529892692897292,0.020439448134900357
4,0.0,0.0,0.0,0.03731343283582089,0.9626865671641791
