,caloNum,a,a error,b,b error,chi2
0,1.0,-0.0004200293355369208,0.00017674805074775697,0.579382676102498,0.016517198518217934,0.9914933311303343
1,2.0,-0.0007511826504608798,0.00014515206662644753,0.2282260639964064,0.013568681760820139,0.6996901455753135
2,3.0,0.00015024053834266404,0.00017249124871100037,0.5809270943575834,0.016120852351988117,0.9993370525890863
3,4.0,-0.0006898839803807823,0.0001400025539228365,0.5065504966668782,0.013086557694249133,0.6643629097911765
4,5.0,-0.000984685366362906,0.00016700126640293005,0.23921517210984033,0.015606129638775019,0.916999188442532
5,6.0,-0.00010713033362309772,0.00023425233093989038,0.04882731363822074,0.02188889804277467,1.7826069775153068
6,7.0,-0.00031481069142073734,0.0001887591559751316,-0.30966771749215943,0.017639842431326404,1.163165923733024
7,8.0,-0.0005299209747829097,0.0001585616459494274,0.5167535041567033,0.014828214975964215,0.835536155557283
8,9.0,-0.000953427144089063,0.00014036991070652812,0.7693687179055057,0.013121209277170554,0.5821839712132606
9,10.0,-0.0007293440655639023,0.00015562829230766163,0.7561653915106652,0.014542268859238846,0.8162427551525525
10,11.0,-0.0008150666473123659,0.00016467420582339795,0.2439963164921501,0.015393494618030506,0.9258283209051105
11,12.0,-0.00048380061312593717,0.00017630673408665953,1.1662689699893247,0.016477575208119932,1.0860043817754481
12,13.0,-0.0009615311492585538,0.00012697516276663357,0.8396718007411889,0.011873660976008907,0.6437245080381646
13,14.0,-0.0012245931129481599,0.00018810597321967224,0.8105162649513812,0.017588566089563464,1.2134666979889006
14,15.0,-0.0008880851727319304,0.00016609218663499946,-0.1586308564020431,0.015523441345250537,0.960858070701001
15,16.0,-0.0004884718627639613,0.0001784704397157063,0.7271255601154442,0.016681861538169206,1.064927521191932
16,17.0,-0.0010328690188389459,0.00015332098162938,0.6501160259055117,0.014330752902743424,0.805826563229647
17,18.0,-0.0011778644515041238,0.00015088572834007848,0.6309625635889772,0.014111840514926853,0.8055847605537357
18,19.0,-0.0013097758064292105,0.000205061568357783,1.1498513460155944,0.01916683389091562,1.6401251086677078
19,20.0,-0.001402698105355308,0.0002096283162989104,0.6073928453835677,0.01959271080826822,1.4861962880450112
20,21.0,-0.002323093625528276,0.00028123636317094577,1.0730499621335945,0.026280104145383197,2.5972971012800152
21,22.0,-0.0017845174590823635,0.00022213260804590973,1.6432645945083884,0.020769002742017942,1.6468624520729076
22,23.0,-0.0008866892516867732,0.0001929739360516635,0.7394996476671168,0.018039742527850518,1.2728451513408876
23,24.0,-0.0003796260226234125,0.00016824891335410908,0.5895052452124675,0.01572061885435761,0.9873653939475275
