,loss,accuracy
0,2.306971788406372,0.3186666667461395
1,1.602920413017273,0.43533334136009216
2,0.9287652969360352,0.589555561542511
3,0.7789003849029541,0.6624444723129272
4,0.6503837704658508,0.7239999771118164
5,0.55819171667099,0.7766666412353516
6,0.4797670841217041,0.8148888945579529
7,0.4294871687889099,0.8462222218513489
8,0.3735376298427582,0.8700000047683716
9,0.39733943343162537,0.867555558681488
10,0.32051801681518555,0.8931111097335815
11,0.2640482783317566,0.914222240447998
12,0.2395157665014267,0.9224444627761841
13,0.20338010787963867,0.9386666417121887
14,0.2415664941072464,0.9271110892295837
15,0.21849676966667175,0.9293333292007446
16,0.18103080987930298,0.9411110877990723
17,0.23405124247074127,0.9364444613456726
18,0.19443975389003754,0.9415555596351624
19,0.1729777604341507,0.9524444341659546
20,0.13972970843315125,0.9573333263397217
21,0.15138766169548035,0.9566666483879089
22,0.1293496936559677,0.964888870716095
23,0.17350272834300995,0.9517777562141418
24,0.2065942883491516,0.9446666836738586
25,0.20869803428649902,0.9388889074325562
26,0.23208416998386383,0.9313333630561829
27,0.11428657919168472,0.968666672706604
28,0.14003638923168182,0.9633333086967468
29,0.22014401853084564,0.9395555257797241
30,0.3177114725112915,0.9026666879653931
31,0.2479083389043808,0.9295555353164673
32,0.20010806620121002,0.9437777996063232
33,0.1879117637872696,0.9435555338859558
34,0.1471061259508133,0.9599999785423279
35,0.15025761723518372,0.9568889141082764
36,0.20329774916172028,0.9440000057220459
37,0.19364622235298157,0.9473333358764648
38,0.22672396898269653,0.937333345413208
39,0.2366824597120285,0.93022221326828
40,0.18579837679862976,0.9462222456932068
41,0.1554369181394577,0.9524444341659546
42,0.158111110329628,0.9557777643203735
43,0.1349298655986786,0.9657777547836304
44,0.13810797035694122,0.9622222185134888
45,0.163767471909523,0.9508888721466064
46,0.13350963592529297,0.9660000205039978
47,0.2396114319562912,0.9306666851043701
48,0.25646519660949707,0.9253333210945129
49,0.1580624133348465,0.9580000042915344
