,loss,accuracy
0,1.3987782001495361,0.3782222270965576
1,1.0796345472335815,0.5204444527626038
2,0.9474072456359863,0.5617777705192566
3,0.7985610961914062,0.6315555572509766
4,0.7022436857223511,0.687333345413208
5,0.6129963397979736,0.7393333315849304
6,0.5298157930374146,0.774222195148468
7,0.46184077858924866,0.8240000009536743
8,0.4436958432197571,0.8320000171661377
9,0.3461977243423462,0.8706666827201843
10,0.2690414786338806,0.9102222323417664
11,0.24794645607471466,0.9200000166893005
12,0.1858920156955719,0.9433333277702332
13,0.15750017762184143,0.9508888721466064
14,0.20803526043891907,0.937333345413208
15,0.16365934908390045,0.9513333439826965
16,0.16770032048225403,0.9506666660308838
17,0.11523616313934326,0.968666672706604
18,0.09455344080924988,0.9735555648803711
19,0.11824510246515274,0.9642221927642822
20,0.18505872786045074,0.9473333358764648
21,0.16306711733341217,0.9495555758476257
22,0.13858574628829956,0.9602222442626953
23,0.21645565330982208,0.9404444694519043
24,0.19947656989097595,0.9431111216545105
25,0.12665490806102753,0.9608888626098633
26,0.12398689985275269,0.9666666388511658
27,0.27333977818489075,0.9411110877990723
28,0.167360320687294,0.9535555839538574
29,0.20188558101654053,0.9404444694519043
30,0.17343676090240479,0.9586666822433472
31,0.2337297648191452,0.9422222375869751
32,0.15275338292121887,0.9602222442626953
33,0.07758436352014542,0.9808889031410217
34,0.08348261564970016,0.9806666374206543
35,0.04764873534440994,0.9886666536331177
36,0.0710410624742508,0.9808889031410217
37,0.058115966618061066,0.9866666793823242
38,0.05107777565717697,0.9882222414016724
39,0.05757288262248039,0.988444447517395
40,0.03115013986825943,0.9935555458068848
41,0.08376125991344452,0.9797777533531189
42,0.23391568660736084,0.933555543422699
43,0.19458110630512238,0.9442222118377686
44,0.21176622807979584,0.945111095905304
45,0.18760071694850922,0.9497777819633484
46,0.13334202766418457,0.9664444327354431
47,0.13089963793754578,0.9668889045715332
48,0.05772015452384949,0.9886666536331177
49,0.060005072504282,0.9879999756813049
50,0.06079623103141785,0.987333357334137
51,0.039645932614803314,0.9919999837875366
52,0.06323152780532837,0.984666645526886
53,0.10546528548002243,0.9737777709960938
54,0.2071142941713333,0.9344444274902344
55,0.25722894072532654,0.9148889183998108
56,0.2101995348930359,0.9388889074325562
57,0.19551965594291687,0.9440000057220459
58,0.12516739964485168,0.9653333425521851
59,0.10455146431922913,0.972000002861023
60,0.089961476624012,0.97688889503479
61,0.1916791796684265,0.9535555839538574
62,0.1187896579504013,0.9697777628898621
63,0.110622838139534,0.9700000286102295
64,0.1273215413093567,0.9682222008705139
65,0.08007674664258957,0.981333315372467
66,0.04094628244638443,0.9908888936042786
67,0.025587186217308044,0.9964444637298584
68,0.019881386309862137,0.9973333477973938
69,0.018778692930936813,0.9973333477973938
70,0.019786210730671883,0.996666669845581
71,0.026556845754384995,0.9951111078262329
72,0.0241482462733984,0.995555579662323
73,0.07094697654247284,0.9860000014305115
74,0.06605406105518341,0.9828888773918152
75,0.058101631700992584,0.9864444732666016
76,0.06318093836307526,0.9860000014305115
77,0.08242341130971909,0.9797777533531189
78,0.05284396559000015,0.9868888854980469
79,0.032103411853313446,0.9926666617393494
80,0.02541983313858509,0.9942222237586975
81,0.06774593889713287,0.9855555295944214
82,0.07161877304315567,0.9817777872085571
83,0.07785124331712723,0.981333315372467
84,0.07282857596874237,0.9831110835075378
85,0.13890178501605988,0.9582222104072571
86,0.09237329661846161,0.9755555391311646
87,0.06718498468399048,0.9811111092567444
88,0.05495113879442215,0.9868888854980469
89,0.021220305934548378,0.9948889017105103
90,0.025948593392968178,0.9937777519226074
91,0.022932901978492737,0.9951111078262329
92,0.06195928156375885,0.9857777953147888
93,0.05605655163526535,0.9866666793823242
94,0.053691063076257706,0.9862222075462341
95,0.061826497316360474,0.9844444394111633
96,0.04560871049761772,0.9882222414016724
97,0.029768429696559906,0.9933333396911621
98,0.06371741741895676,0.9833333492279053
99,0.07563192397356033,0.9831110835075378
100,0.09301876276731491,0.9764444231987
101,0.20351310074329376,0.9173333048820496
102,0.1599757820367813,0.9528889060020447
103,0.07946057617664337,0.9800000190734863
104,0.07892171293497086,0.9815555810928345
105,0.04805381968617439,0.9919999837875366
106,0.027763770893216133,0.9953333139419556
107,0.023726385086774826,0.996222198009491
108,0.021668514236807823,0.996666669845581
109,0.023700959980487823,0.9959999918937683
110,0.019563736394047737,0.9964444637298584
111,0.014754073694348335,0.9977777600288391
112,0.013007570058107376,0.9980000257492065
113,0.012145107612013817,0.9980000257492065
114,0.01071151066571474,0.9984444379806519
115,0.015876013785600662,0.996666669845581
116,0.04778742045164108,0.9879999756813049
117,0.33449941873550415,0.8908888697624207
118,0.2016659379005432,0.9364444613456726
119,0.1871918886899948,0.9413333535194397
120,0.16970568895339966,0.9468888640403748
121,0.13470543920993805,0.9626666903495789
122,0.20850606262683868,0.9357777833938599
123,0.14920885860919952,0.9553333520889282
124,0.13281746208667755,0.9606666564941406
125,0.07440979033708572,0.9835555553436279
126,0.06331580877304077,0.9855555295944214
127,0.06656159460544586,0.9853333234786987
128,0.0581115186214447,0.9871110916137695
129,0.06463370472192764,0.9835555553436279
130,0.04975194111466408,0.9893333315849304
131,0.08220895379781723,0.9819999933242798
132,0.0638265311717987,0.9855555295944214
133,0.05396375432610512,0.9877777695655823
134,0.04240145906805992,0.9911110997200012
135,0.03223263472318649,0.9944444298744202
136,0.03038284368813038,0.9933333396911621
137,0.020753709599375725,0.9953333139419556
138,0.040023867040872574,0.9893333315849304
139,0.06523068994283676,0.9855555295944214
140,0.05054628476500511,0.988444447517395
141,0.03612201660871506,0.9935555458068848
142,0.04736386612057686,0.988444447517395
143,0.03380938246846199,0.991777777671814
144,0.042317915707826614,0.9888888597488403
145,0.06008199602365494,0.9848889112472534
146,0.0957304909825325,0.97688889503479
147,0.11535745114088058,0.9664444327354431
148,0.1338638812303543,0.9651111364364624
149,0.07717251777648926,0.9808889031410217
