,caloNum,a,a error,b,b error,chi2
0,1.0,0.0033785590760117925,0.00012295915057928189,0.6025134756308799,0.009147041775709217,32.545938856739696
1,2.0,0.006059023378713254,0.00012711206671080913,0.009505039126648318,0.008175851276953605,43.121827836082915
2,3.0,0.015248193956817832,0.0002851450384678489,0.3772848575446634,0.017486661525192876,232.875180195048
3,4.0,0.010184747568572653,0.000249257897688496,0.20225859923813366,0.017158572189479086,147.71654856480333
4,5.0,0.005851120751043726,0.00014190029769067637,2.4356305582903848,0.009468309090728653,47.5972884511701
5,6.0,0.030527184296829477,0.0005119749052852132,-1.2245178214047632,0.027200681172605497,841.3204954682368
6,7.0,0.00532265826655074,0.0001622061666534993,1.955149323804476,0.011613327216062376,57.05328370078244
7,8.0,0.0033832099300681873,0.00012419883317401546,1.01487848061037,0.00899176639520983,33.341100888743604
8,9.0,0.002931813207036548,0.00012104418993688415,0.4450704367013946,0.008931108688160121,27.097638830623016
9,10.0,0.0028637770311539853,0.0001247269770936205,0.736646943697177,0.009234302485227485,32.6567137822956
10,11.0,0.0029479341948173373,0.00012796158539020452,0.48618734472198777,0.009488170674009774,35.14275265533909
11,12.0,0.0026810463366362357,0.00012029004034401078,0.28850222604141107,0.008936800992923155,31.531974046047637
12,13.0,0.001817650918256867,9.04952697001778e-05,0.787339510455166,0.006726776857362903,20.29419592444167
13,14.0,0.002649001282737953,0.00012037330091367291,0.7646897457410329,0.008938618883042487,30.035033962440465
14,15.0,0.002627895181645367,0.00012126482438083125,0.9654507836148102,0.00899836407098186,30.76085826688651
15,16.0,0.00265775519299012,0.0001230335297957234,0.6909501343649281,0.009142333194971132,30.480086709809846
16,17.0,-0.0037461990088439564,0.0002189536188964597,1.8120721268768192,0.015274351374520446,110.09494444021735
17,18.0,0.0018673873799433635,0.00010745455777452998,1.6177854224508974,0.007939243098896834,25.31591341103724
18,19.0,0.0017093855924933312,8.545033412436274e-05,0.31842816332229146,0.0063544025083688465,17.61090541646331
19,20.0,0.0029897218549449914,0.00012833500694714608,0.8316300801029278,0.009540403157060666,33.788866086774625
20,21.0,-0.004044935018020912,0.0002284731813407599,1.7266591781562703,0.0157778937970138,123.00976110418856
21,22.0,0.003152287027394808,0.00012182060500267888,1.5037129266192601,0.00893769112786126,30.075456103806996
22,23.0,0.003226605480861751,0.00012206998579105499,0.6301455295647569,0.009000804411245227,31.78198703629825
23,24.0,0.0038184151562221757,0.00013226159791762307,0.9921632754489962,0.009755566595099826,35.72666028290367
