,caloNum,a,a error,b,b error,chi2
0,1.0,-0.09440922792701537,0.013858819407147404,90.31699485402969,1.2950238569007708,2.4370507006549316
1,2.0,-0.0922731818360256,0.014072693728769273,121.80582423606829,1.315404008973142,2.736295341632325
2,3.0,-0.08972130858129886,0.012910309424644977,134.27940998684443,1.206952911193796,2.2296253489318008
3,4.0,-0.08649917244611924,0.011860324679327754,134.552799692846,1.1085637649462432,1.9257431547604162
4,5.0,-0.10566685864647794,0.012836583400646702,145.6210781128671,1.199575047178353,2.1579750363149275
5,6.0,-0.10992204462179088,0.012902561416752176,120.81372504069317,1.205839367863612,2.161313116440439
6,7.0,-0.09604256130990277,0.013961912463918764,106.05207684625589,1.3046847762315472,2.534215258573308
7,8.0,-0.06977416478153507,0.012457287266249473,97.75044024884056,1.1651378135633579,2.0884980636913966
8,9.0,-0.08417802462471381,0.012569612739653959,124.51058067206662,1.174796459487292,1.804129780880048
9,10.0,-0.06475245369381984,0.009047831745995195,112.05521164174684,0.8454199001799336,1.1360426240073802
10,11.0,-0.06350604270502846,0.014415135709683289,135.23022740431722,1.3475696149216794,2.897605650399638
11,12.0,-0.054359566136922714,0.012615896389128363,108.03464579691044,1.1788031049236922,2.2637106395890427
12,13.0,-0.03560351707897786,0.009406374756863388,265.34408435879266,0.8794427670162493,1.580808350043836
13,14.0,-0.028716327617530724,0.011163972745645356,86.93603307829922,1.0435846592739988,1.7685442139831158
14,15.0,-0.03161957527077613,0.011166672948425443,138.70246460966442,1.043467427715339,1.8032556317158899
15,16.0,-0.008958989864671153,0.009291610662332141,113.01771820499441,0.8682807214836153,1.1742169318761302
16,17.0,-0.014755037515563061,0.009584354978762333,119.75204635436738,0.8957416057839083,1.2758386965431718
17,18.0,0.0003289684811648527,0.012612514031114137,94.28803594667544,1.179306735164073,2.2926915256173888
18,19.0,-0.03227395766609822,0.010772282963264466,276.0589671457686,1.0065132452068746,1.9941251813879586
19,20.0,-0.052887946160440645,0.01188179445225778,88.58009053822903,1.110195067164586,1.9536889995772586
20,21.0,-0.04633692229818278,0.010612907700203431,124.15026071436752,0.9916139952623202,1.4959643541276217
21,22.0,-0.06766268595993169,0.013013351960982914,117.95210113277379,1.2162876669592269,2.2899530190815063
22,23.0,-0.09612019407670563,0.012934681681697141,153.3474050129698,1.2090826534548917,2.2965782630050193
23,24.0,-0.08261728124782981,0.01172614746559474,172.2357417691856,1.0953343743740802,1.8900870529412592
