,1,2,3,4,5,6
1,0.9414225941422594,0.04184100418410042,0.012552301255230125,0.0020920502092050207,0.0020920502092050207,0.0
2,0.35173824130879344,0.37014314928425357,0.17177914110429449,0.05112474437627812,0.0408997955010225,0.014314928425357873
3,0.08587786259541985,0.24618320610687022,0.2881679389312977,0.12213740458015267,0.19083969465648856,0.06679389312977099
4,0.025540275049115914,0.13163064833005894,0.22396856581532418,0.1787819253438114,0.27897838899803534,0.16110019646365423
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
