,caloNum,a,a error,b,b error,chi2
0,1.0,0.0017086644314030929,0.00020747304770137273,0.3534659666979007,0.016182201372271426,21.996699068977726
1,2.0,0.0018148292418021545,0.00022971726695291574,-0.1474270713632406,0.017913461665197895,18.805799215967113
2,3.0,0.002075639579586424,0.00024113024392693168,1.2119012462639174,0.01880198513515681,28.132041640059587
3,4.0,0.0020816773242235778,0.00022846086016314022,0.5455667695134783,0.01781590780460625,24.78783150516556
4,5.0,0.002075754622942713,0.0002817591740736276,2.142844197011367,0.021971911686276255,35.980606865215286
5,6.0,0.0018631251944570453,0.00023191432791903234,1.2209864316260797,0.01808907964949022,25.013268556460055
6,7.0,0.0018584115206288934,0.0002452349700665389,1.7866701798257998,0.01913102743756042,28.132682304120035
7,8.0,0.0018643741582691558,0.00024336309686547673,0.6643630287317542,0.018988736270863487,28.35444948738882
8,9.0,0.0016600586502996894,0.00023722005078784171,0.14798909881815037,0.018513763856129743,23.70726581116485
9,10.0,0.0016426836767373303,0.00023268349332675742,0.42340446051477026,0.018166402138655488,26.42526386525412
10,11.0,0.0015301664602402503,0.0002236030367833125,0.235436801730614,0.017458343658613516,24.85729970866545
11,12.0,0.0015629563402062658,0.0002189079993811403,0.05313908236579247,0.01709379527180027,24.296521819217084
12,13.0,0.0011082360386977246,0.00016171108447510295,0.5844134354737517,0.012631611124945326,15.151020538291188
13,14.0,0.0013299248748059407,0.00021460413025223488,0.5310207596047432,0.01676466772263019,22.688178277855823
14,15.0,0.0014116782370095905,0.0002075798785607105,0.7393052909945871,0.016216274209986146,21.120800089180012
15,16.0,0.0013155887645391112,0.00022073116804653393,0.4590098527471341,0.017246954727465805,23.058089450294858
16,17.0,0.0012161879503366853,0.00022291234586848665,1.2100010975231292,0.01741419654916338,24.17958187392242
17,18.0,0.001360218551184433,0.0001991819757883372,1.3581619165089458,0.015560484866953208,20.051516600945305
18,19.0,0.001084532130574753,0.00016829517807065864,0.14742122157156787,0.013143391289635513,16.075655084045593
19,20.0,0.0014807346431062903,0.00021175090459634973,0.6337031451144277,0.01653457891571452,21.66040551571337
20,21.0,0.001525438174328278,0.00020886677869626693,0.7683058081403268,0.016306782998476516,20.650652358003203
21,22.0,0.001746328495952102,0.0002302322153773004,1.2667310358779775,0.017971633943287744,24.597138163346106
22,23.0,0.001615634629801393,0.00022260318682584425,0.39440406572434944,0.017369243013412968,24.531424424860703
23,24.0,0.0016983521039373776,0.00021538447194923978,0.8004406073578654,0.016803832799705057,21.94439157376586
